Date,Temperature,Wind speed,Clear sky GHI
2022-08-10,302.28,1.11,820.3989
2022-08-11,301.56,0.91,835.6757
2022-08-12,301.15,0.95,818.3113
2022-08-13,301.9,1.04,827.7764
2022-08-14,302.62,1.22,780.2927
2022-08-15,302.48,0.95,830.4476
2022-08-16,302.38,0.59,835.859
2022-08-17,302.32,0.85,822.6194
2022-08-18,302.1,0.89,734.882
2022-08-19,301.73,1.18,794.1752
2022-08-20,301.73,1.13,835.931
2022-08-21,302.4,1.4,848.4723
2022-08-22,301.63,1.34,869.0189
2022-08-23,301.63,1.13,815.4857
2022-08-24,302.53,1.03,841.7732
2022-08-25,303.72,0.9,789.7741
2022-08-26,303.69,1.14,830.0422
2022-08-27,303.52,1.09,833.6164
2022-08-28,304.3,1.13,859.1909
2022-08-29,303.47,1.23,880.1212
2022-08-30,303.74,1.22,847.0809
2022-08-31,302.97,1.23,770.8105
2022-09-01,302.96,1.27,858.7654
2022-09-02,302.42,1.28,865.2775
2022-09-03,302.35,1.27,850.3605
2022-09-04,303.47,1.17,824.6598
2022-09-05,304.2,1.11,779.3888
2022-09-06,305.16,1.04,773.4044
2022-09-07,303.29,0.82,697.5288
2022-09-08,304.1,1.18,765.5938
2022-09-09,303.24,1.17,815.3072
2022-09-10,304.41,1.02,784.9284
2022-09-11,303.24,0.78,778.4206
2022-09-12,304.61,0.68,645.8798
2022-09-13,304.23,0.87,675.49
2022-09-14,304.15,0.66,825.1266
2022-09-15,303.82,0.61,743.7181
2022-09-16,305.0,0.83,737.4847
2022-09-17,305.5,0.74,694.4224
2022-09-18,303.19,0.67,773.2371
2022-09-19,301.53,0.03,823.6305
2022-09-20,302.35,0.69,806.544
2022-09-21,302.14,0.46,777.3492
2022-09-22,301.94,0.67,824.801
2022-09-23,299.44,0.16,806.652
2022-09-24,301.5,0.52,871.0352
2022-09-25,302.71,1.09,869.2723
2022-09-26,301.33,0.81,924.3976
2022-09-27,303.37,0.99,928.6223
2022-09-28,303.55,0.78,920.5508
2022-09-29,304.18,0.94,868.6576
2022-09-30,304.57,0.66,866.0247
2022-10-01,305.55,0.75,786.1287
2022-10-02,305.21,0.51,837.8058
2022-10-03,304.37,0.11,759.424
2022-10-04,304.75,0.23,811.3698
2022-10-05,305.5,0.27,830.2355
2022-10-06,305.79,0.46,812.8567
2022-10-07,302.79,0.26,794.4819
2022-10-08,302.27,0.28,873.3698
2022-10-09,305.41,0.2,899.5015
2022-10-10,303.57,0.68,854.7944
2022-10-11,303.41,0.77,881.6198
2022-10-12,303.43,0.45,869.6818
2022-10-13,300.96,0.45,886.5513
2022-10-14,302.73,0.4,885.1884
2022-10-15,303.76,0.3,872.216
2022-10-16,303.25,0.35,846.2067
2022-10-17,304.79,0.31,908.0914
2022-10-18,304.78,0.58,864.0298
2022-10-19,303.95,0.09,854.5123
2022-10-20,304.96,0.28,872.2203
2022-10-21,302.42,0.51,840.7906
2022-10-22,302.05,0.21,831.6168
2022-10-23,301.33,0.22,902.8846
2022-10-24,302.84,0.22,897.1901
2022-10-25,299.23,0.43,930.3881
2022-10-26,299.93,0.63,955.4757
2022-10-27,299.5,1.01,957.108
2022-10-28,298.43,0.79,954.1047
2022-10-29,298.95,0.11,944.7846
2022-10-30,300.48,0.19,927.0523
2022-10-31,300.82,0.37,919.6802
2022-11-01,297.57,0.84,969.5148
2022-11-02,294.5,0.8,995.4664
2022-11-03,296.83,0.5,996.5603
2022-11-04,298.59,0.38,986.1248
2022-11-05,298.6,0.29,949.858
2022-11-06,299.81,0.43,932.0372
2022-11-07,299.77,0.72,939.7622
2022-11-08,299.1,0.73,928.9809
2022-11-09,299.89,0.97,982.3847
2022-11-10,300.02,1.01,989.5938
2022-11-11,299.76,0.81,950.9243
2022-11-12,298.6,0.42,902.3898
2022-11-13,299.53,0.77,960.4923
2022-11-14,299.87,0.79,967.4339
2022-11-15,299.34,0.62,932.5842
2022-11-16,298.11,0.6,963.6566
2022-11-17,299.32,0.62,998.339
2022-11-18,299.83,0.51,996.8372
2022-11-19,298.53,0.74,995.5126
2022-11-20,297.08,0.89,956.7445
2022-11-21,297.12,0.7,981.9294
2022-11-22,297.63,0.8,973.9965
2022-11-23,298.03,0.7,928.9896
2022-11-24,297.32,0.63,920.5518
2022-11-25,297.49,0.58,948.29
2022-11-26,297.51,0.68,969.3872
2022-11-27,297.89,0.65,979.6927
