Date,Temperature,Wind speed,Clear sky GHI
2022-08-17,222.66,9.39,0.0
2022-08-18,226.12,10.51,0.0
2022-08-19,223.77,8.66,0.0
2022-08-20,222.02,8.4,0.0
2022-08-21,219.55,6.72,0.0
2022-08-22,214.91,9.85,0.0
2022-08-23,211.98,10.55,0.0
2022-08-24,213.52,9.89,0.0
2022-08-25,215.22,9.48,0.0
2022-08-26,216.81,7.09,0.2986
2022-08-27,213.11,8.3,1.3335
2022-08-28,214.15,6.78,2.8619
2022-08-29,215.13,8.19,4.8353
2022-08-30,214.97,6.97,7.3211
2022-08-31,214.37,5.13,10.1492
2022-09-01,219.63,8.67,13.2277
2022-09-02,233.13,9.16,17.1965
2022-09-03,223.57,3.44,22.0384
2022-09-04,223.51,5.25,26.6691
2022-09-05,219.44,8.21,31.3603
2022-09-06,219.79,8.41,35.8281
2022-09-07,220.25,6.8,42.4134
2022-09-08,216.2,12.27,48.3229
2022-09-09,218.94,12.29,55.0406
2022-09-10,221.03,9.07,59.8792
2022-09-11,221.86,5.24,67.8309
2022-09-12,222.63,5.27,75.7886
2022-09-13,222.73,7.16,83.4311
2022-09-14,216.8,9.11,93.2487
2022-09-15,217.17,7.1,102.498
2022-09-16,231.68,4.35,106.1126
2022-09-17,230.75,4.4,115.9185
2022-09-18,224.09,4.78,129.04
2022-09-19,225.44,4.4,135.9002
2022-09-20,225.96,1.49,150.4809
2022-09-21,216.14,7.83,163.042
2022-09-22,215.18,8.5,173.8541
2022-09-23,220.97,9.98,186.7074
2022-09-24,225.78,4.29,196.4126
2022-09-25,220.41,5.07,207.1393
2022-09-26,221.83,9.07,221.2799
2022-09-27,227.74,8.78,232.8803
2022-09-28,230.41,6.37,243.825
2022-09-29,225.13,5.79,257.5272
2022-09-30,223.16,5.08,267.2825
2022-10-01,223.49,5.94,281.2659
2022-10-02,227.8,5.55,296.6969
2022-10-03,237.55,5.45,302.5097
2022-10-04,230.6,7.38,316.6191
2022-10-05,226.6,10.2,341.2015
2022-10-06,232.88,9.24,350.8523
2022-10-07,229.81,3.6,370.6788
2022-10-08,230.47,6.63,390.9689
