# Coding: utf-8
# File format version: 2
# Title: CAMS McClear v3.5 model of clear-sky irradiation.
# Content:  A time-series of solar radiation received on horizontal plane and plane always normal to the sun rays at ground level assuming clear sky.
#           Calls on the McClear clear-sky model. Returns the global, beam and diffuse irradiations integrated over a selected time step,
#           for a selected location (worldwide coverage) and a selected period.
# The research leading to these results has received funding from the European Union within the Copernicus programme.
# Provider: MINES ParisTech (France)
# More information at: http://www.soda-pro.com/web-services/radiation/cams-mcclear
# Date begin (ISO 8601): 2022-01-01T00:00:00.0
# Date end (ISO 8601): 2023-02-01T00:00:00.0
# Latitude (positive North, ISO 19115): -10.3333
# Longitude (positive East, ISO 19115): -53.2000
# Altitude (m): 300.00
# Time reference: Universal time (UT)
#
# Encoding partly from D2.8.III.13-14 INSPIRE Data Specification on Atmospheric Conditions and Meteorological Geographical Features - Technical Guidelines (2013-12-10) and CF (Climate and Forecast) metadata (2013-11-11)
# CF Standard Names registry of ObservablePropertyValue
# http://cfconventions.org/Data/cf-standard-names/27/build/cf-standard-name-table.html
# urn:x-inspire:specification:DS-AC-MF:observable-property-name:cf-standard-name:1.6
# ObservableProperty
#     basePhenomenon:"integral_of_surface_downwelling_shortwave_flux_in_air_assuming_clear_sky_wrt_time"
#     uom:"Wh m-2" [unit]
# StatisticalMeasure
#     statisticalFunction: "sum"
# Summarization (integration) period: 0 year 0 month 1 day 0 h 0 min 0 s
# noValue: nan
# File generated on: 2023-02-07
#
# Columns:
# 1. Observation period (ISO 8601)
# 2. TOA. Irradiation on horizontal plane at the top of atmosphere (Wh/m2)
# 3. Clear sky GHI. Clear sky global irradiation on horizontal plane at ground level (Wh/m2)
# 4. Clear sky BHI. Clear sky beam irradiation on horizontal plane at ground level (Wh/m2)
# 5. Clear sky DHI. Clear sky diffuse irradiation on horizontal plane at ground level (Wh/m2)
# 6. Clear sky BNI. Clear sky beam irradiation on mobile plane following the sun at normal incidence (Wh/m2)
#
# Observation period;TOA;Clear sky GHI;Clear sky BHI;Clear sky DHI;Clear sky BNI
2022-04-13T00:00:00.0/2022-04-14T00:00:00.0;9589.8877;6716.0415;5217.8491;1498.1924;7343.4941
2022-04-14T00:00:00.0/2022-04-15T00:00:00.0;9556.2842;6580.5845;4973.1528;1607.4316;6980.7500
2022-04-15T00:00:00.0/2022-04-16T00:00:00.0;9522.6396;6575.9131;4991.9565;1583.9565;7067.7349
2022-04-16T00:00:00.0/2022-04-17T00:00:00.0;9488.8535;6576.7104;5016.6587;1560.0520;7237.8716
2022-04-17T00:00:00.0/2022-04-18T00:00:00.0;9455.0605;6611.0903;5148.7119;1462.3782;7413.3125
2022-04-18T00:00:00.0/2022-04-19T00:00:00.0;9421.1611;6693.4170;5620.5078;1072.9089;8280.2529
2022-04-19T00:00:00.0/2022-04-20T00:00:00.0;9387.2930;6619.1396;5342.8867;1276.2528;7763.5029
2022-04-20T00:00:00.0/2022-04-21T00:00:00.0;9353.3525;6635.0815;5415.0981;1219.9834;7885.5317
2022-04-21T00:00:00.0/2022-04-22T00:00:00.0;9319.4844;6675.3672;5581.8047;1093.5625;8344.3594
2022-04-22T00:00:00.0/2022-04-23T00:00:00.0;9285.6230;6675.7358;5531.2529;1144.4830;8204.8086
2022-04-23T00:00:00.0/2022-04-24T00:00:00.0;9251.7812;6411.8472;4827.8975;1583.9496;7057.3994
2022-04-24T00:00:00.0/2022-04-25T00:00:00.0;9218.0361;6607.1636;5442.8398;1164.3239;8000.7095
2022-04-25T00:00:00.0/2022-04-26T00:00:00.0;9184.3369;6676.1201;5621.9927;1054.1272;8383.3145
2022-04-26T00:00:00.0/2022-04-27T00:00:00.0;9150.7861;6848.9478;6075.9634;772.9846;9259.6328
2022-04-27T00:00:00.0/2022-04-28T00:00:00.0;9117.3037;6829.3955;6044.5103;784.8851;9242.0488
2022-04-28T00:00:00.0/2022-04-29T00:00:00.0;9084.0264;6678.3389;5801.2524;877.0866;8833.2412
2022-04-29T00:00:00.0/2022-04-30T00:00:00.0;9050.8525;6527.1689;5553.6021;973.5671;8438.5771
2022-04-30T00:00:00.0/2022-05-01T00:00:00.0;9017.8779;6509.3843;5466.9585;1042.4254;8287.7383
2022-05-01T00:00:00.0/2022-05-02T00:00:00.0;8985.1562;6569.1670;5761.6558;807.5114;8790.4834
2022-05-02T00:00:00.0/2022-05-03T00:00:00.0;8952.6455;6490.4648;5579.4580;911.0068;8564.1768
2022-05-03T00:00:00.0/2022-05-04T00:00:00.0;8920.3438;6451.3423;5496.9683;954.3740;8389.3193
2022-05-04T00:00:00.0/2022-05-05T00:00:00.0;8888.3496;6167.8433;4827.0835;1340.7599;7105.4463
2022-05-05T00:00:00.0/2022-05-06T00:00:00.0;8856.6230;6137.3047;4768.9263;1368.3787;7083.9287
2022-05-06T00:00:00.0/2022-05-07T00:00:00.0;8825.1650;6158.6704;4885.9390;1272.7311;7316.2744
2022-05-07T00:00:00.0/2022-05-08T00:00:00.0;8794.0371;6172.0562;4910.0425;1262.0135;7446.7490
2022-05-08T00:00:00.0/2022-05-09T00:00:00.0;8763.2969;6270.9399;5294.6362;976.3041;8151.9985
2022-05-09T00:00:00.0/2022-05-10T00:00:00.0;8732.9092;6312.3179;5421.8320;890.4860;8407.3164
2022-05-10T00:00:00.0/2022-05-11T00:00:00.0;8702.8682;6384.7710;5588.1172;796.6540;8749.9717
