Date,Temperature,Wind speed,Clear sky GHI
2019-08-02,214.07,6.23,0.0
2019-08-03,213.54,6.06,0.0
2019-08-04,214.02,8.72,0.0
2019-08-05,208.65,9.85,0.0
2019-08-06,207.04,11.88,0.0
2019-08-07,212.2,10.66,0.0
2019-08-08,217.1,12.53,0.0
2019-08-09,214.16,11.65,0.0
2019-08-10,215.3,7.29,0.0
2019-08-11,215.84,6.29,0.0
2019-08-12,213.39,8.37,0.0
2019-08-13,212.38,7.96,0.0
2019-08-14,218.4,6.57,0.0
2019-08-15,217.46,8.26,0.0
2019-08-16,207.4,12.43,0.0
2019-08-17,211.25,11.21,0.0
2019-08-18,217.32,10.53,0.0
2019-08-19,233.0,10.76,0.0
2019-08-20,229.12,8.2,0.0
2019-08-21,222.46,4.64,0.0
2019-08-22,212.9,9.16,0.0
2019-08-23,215.78,10.39,0.0
2019-08-24,215.61,9.07,0.0
2019-08-25,218.9,8.45,0.0
2019-08-26,218.0,10.49,0.1419
2019-08-27,220.66,10.06,0.9732
2019-08-28,220.3,6.07,2.3866
2019-08-29,221.16,5.67,4.3115
2019-08-30,220.88,7.57,6.6586
2019-08-31,219.64,8.97,9.5217
2019-09-01,220.01,7.4,12.9189
2019-09-02,218.03,9.26,16.59
2019-09-03,219.68,12.38,20.4398
2019-09-04,221.95,11.11,25.1386
2019-09-05,220.44,10.99,30.1663
2019-09-06,215.04,11.94,35.6767
2019-09-07,215.67,10.3,41.3979
2019-09-08,218.57,6.33,47.7535
2019-09-09,220.55,6.09,53.9768
2019-09-10,224.17,7.01,60.8065
2019-09-11,220.75,8.71,67.8444
2019-09-12,224.14,8.69,75.5274
2019-09-13,227.6,7.79,83.74
2019-09-14,218.76,5.74,91.6173
2019-09-15,218.5,7.63,101.4637
2019-09-16,221.04,7.51,110.8619
2019-09-17,216.95,5.68,120.6628
2019-09-18,215.85,7.2,130.1332
2019-09-19,218.08,5.54,139.8106
2019-09-20,219.47,6.76,150.4734
2019-09-21,223.58,8.4,161.6083
2019-09-22,223.61,7.46,172.9016
2019-09-23,222.81,5.85,185.101
2019-09-24,223.8,5.59,196.3942
2019-09-25,225.45,6.74,206.1531
2019-09-26,227.64,6.39,219.964
2019-09-27,223.63,5.13,234.3562
2019-09-28,221.97,7.4,246.399
2019-09-29,223.75,8.81,260.0682
2019-09-30,220.79,8.43,274.8188
2019-10-01,219.83,8.55,288.9336
2019-10-02,224.53,12.04,302.3096
2019-10-03,241.73,11.54,310.8846
2019-10-04,237.38,11.83,328.0983
2019-10-05,232.55,12.82,346.9486
2019-10-06,229.02,10.64,353.8035
2019-10-07,230.05,11.07,376.1506
2019-10-08,229.26,7.68,391.1848
2019-10-09,236.32,8.32,409.8684
2019-10-10,236.98,6.77,423.3182
2019-10-11,233.08,6.36,439.6531
2019-10-12,230.71,6.97,461.2561
2019-10-13,223.93,9.07,482.5235
2019-10-14,224.14,6.84,499.2381
2019-10-15,228.16,9.37,508.2811
2019-10-16,234.05,10.14,525.2817
2019-10-17,232.39,10.1,543.1274
2019-10-18,235.89,8.59,565.8381
2019-10-19,226.46,8.79,591.3045
2019-10-20,231.92,8.53,608.6323
2019-10-21,232.55,8.26,625.4643
2019-10-22,233.72,6.77,638.7174
2019-10-23,234.65,8.84,669.4072
2019-10-24,238.18,6.79,684.1171
2019-10-25,236.32,4.87,708.8557
2019-10-26,234.81,7.75,734.4976
2019-10-27,233.51,4.46,755.6771
2019-10-28,233.82,2.16,775.1719
2019-10-29,232.1,4.54,794.698
2019-10-30,233.55,6.21,814.8445
2019-10-31,233.89,8.93,837.1561
2019-11-01,241.31,10.86,847.7056
2019-11-02,237.4,7.41,864.861
2019-11-03,237.76,8.49,887.7264
2019-11-04,238.98,6.71,910.4488
2019-11-05,239.4,7.69,929.0872
2019-11-06,240.24,7.49,951.0975
2019-11-07,236.35,6.76,978.1988
2019-11-08,237.88,3.82,980.0602
2019-11-09,240.77,4.35,1003.3312
2019-11-10,242.26,6.01,1026.205
2019-11-11,241.8,5.88,1041.1148
2019-11-12,240.57,8.02,1057.3702
2019-11-13,244.97,8.65,1070.0078
2019-11-14,248.89,8.68,1076.3694
2019-11-15,247.26,6.46,1087.6814
2019-11-16,242.44,7.91,1142.2465
2019-11-17,242.16,4.42,1131.8867
2019-11-18,243.59,4.76,1150.6897
2019-11-19,245.75,3.91,1154.3119
2019-11-20,245.41,2.57,1174.4757
2019-11-21,247.27,4.99,1209.668
2019-11-22,248.08,3.11,1213.1963
2019-11-23,252.16,4.52,1185.6768
2019-11-24,253.97,3.18,1218.7395
2019-11-25,249.99,4.02,1255.9375
2019-11-26,245.9,5.22,1265.946
2019-11-27,247.97,5.07,1289.0784
2019-11-28,246.83,4.1,1302.2164
2019-11-29,245.4,6.19,1300.0228
2019-11-30,246.35,7.88,1302.2319
2019-12-01,247.71,6.33,1327.3232
2019-12-02,247.78,5.91,1333.6262
2019-12-03,248.96,7.3,1346.929
2019-12-04,249.85,6.61,1353.8009
2019-12-05,250.96,6.05,1359.1504
2019-12-06,253.19,6.47,1357.2269
2019-12-07,252.18,6.7,1365.248
2019-12-08,255.07,4.02,1334.1316
2019-12-09,256.38,4.51,1332.8544
2019-12-10,253.94,6.62,1365.7084
2019-12-11,254.7,3.24,1356.1919
2019-12-12,255.79,1.98,1367.5823
2019-12-13,254.82,2.68,1398.8924
2019-12-14,253.64,3.26,1398.6176
2019-12-15,253.51,2.83,1400.7988
2019-12-16,254.31,2.53,1395.1787
2019-12-17,253.16,5.69,1414.826
2019-12-18,252.63,6.05,1400.6039
2019-12-19,252.86,4.84,1414.9049
2019-12-20,251.33,6.56,1436.0436
2019-12-21,249.57,5.83,1453.2216
2019-12-22,249.29,4.58,1455.5831
2019-12-23,248.96,4.92,1457.1706
2019-12-24,249.36,6.38,1454.7919
