Date,Temperature,Wind speed,Clear sky GHI
2019-10-08,283.02,5.29,411.2691
2019-10-09,284.91,5.51,419.5912
2019-10-10,284.05,6.39,406.9702
2019-10-11,285.04,7.11,393.3302
2019-10-12,288.31,5.68,396.4913
2019-10-13,291.17,4.8,368.1789
2019-10-14,290.22,1.4,372.2098
2019-10-15,288.14,2.97,381.1204
2019-10-16,284.59,5.54,356.837
2019-10-17,287.18,4.33,361.5493
2019-10-18,287.34,4.58,349.9226
2019-10-19,284.78,4.23,339.8972
2019-10-20,287.17,2.54,329.2636
2019-10-21,286.16,1.66,314.0779
2019-10-22,284.85,2.18,317.5449
2019-10-23,285.18,2.86,302.3598
2019-10-24,285.05,2.48,288.3694
2019-10-25,286.01,4.44,305.8448
2019-10-26,286.52,6.48,304.1361
2019-10-27,283.66,5.62,297.6879
2019-10-28,280.34,4.85,300.7123
2019-10-29,278.2,2.44,296.736
2019-10-30,276.56,0.92,301.524
2019-10-31,274.83,1.9,291.0693
2019-11-01,275.72,4.95,274.9941
2019-11-02,283.13,5.57,250.2637
2019-11-03,283.71,3.62,255.7946
2019-11-04,281.65,2.64,246.4611
2019-11-05,280.91,3.95,239.1563
2019-11-06,280.37,3.24,240.6629
2019-11-07,280.04,2.92,233.9644
2019-11-08,279.52,1.02,234.8458
2019-11-09,278.46,2.94,219.8271
2019-11-10,276.56,1.56,229.0957
2019-11-11,274.98,3.94,225.8504
2019-11-12,276.62,4.41,215.9699
2019-11-13,276.52,2.92,211.3662
2019-11-14,276.31,2.92,213.02
2019-11-15,278.39,6.87,190.8968
2019-11-16,278.12,3.56,187.1123
2019-11-17,278.11,3.94,168.9316
2019-11-18,279.61,4.02,165.3016
2019-11-19,277.67,4.37,183.9325
2019-11-20,277.56,1.47,175.2388
2019-11-21,280.0,2.68,157.5432
2019-11-22,279.68,3.1,165.3019
2019-11-23,279.27,6.0,165.8953
2019-11-24,278.17,4.43,164.9155
2019-11-25,277.43,2.77,154.6606
2019-11-26,278.57,3.28,147.8403
2019-11-27,278.35,5.26,154.5514
2019-11-28,281.13,7.57,154.102
2019-11-29,276.86,7.44,156.04
2019-11-30,274.14,4.22,151.9639
2019-12-01,275.63,1.58,155.0489
2019-12-02,275.06,5.24,149.786
2019-12-03,275.14,3.39,145.5341
2019-12-04,275.46,3.9,142.143
2019-12-05,272.46,4.53,145.2483
2019-12-06,273.64,7.56,128.4333
2019-12-07,279.57,8.12,130.9266
2019-12-08,279.97,7.48,129.2949
2019-12-09,278.76,5.42,119.0426
2019-12-10,274.5,4.12,137.0969
2019-12-11,273.76,5.27,128.6269
2019-12-12,274.18,3.71,126.7325
2019-12-13,272.4,4.61,133.1297
2019-12-14,274.84,6.02,123.1174
2019-12-15,276.99,6.29,125.6282
2019-12-16,277.26,4.01,121.2135
2019-12-17,279.16,5.42,112.4348
2019-12-18,278.61,3.69,119.4613
2019-12-19,277.79,4.58,116.3193
2019-12-20,278.7,4.39,123.8129
2019-12-21,277.72,3.46,125.5413
2019-12-22,275.58,3.61,121.2968
2019-12-23,277.84,4.72,120.5292
2019-12-24,277.87,3.55,121.7002
2019-12-25,276.8,3.85,122.7276
2019-12-26,276.47,4.05,127.8086
2019-12-27,274.67,3.47,132.297
2019-12-28,272.04,2.49,137.6271
2019-12-29,272.0,3.39,130.8037
2019-12-30,274.1,6.34,120.3786
2019-12-31,275.89,6.17,131.5273
2020-01-01,273.59,3.76,134.8561
2020-01-02,272.09,4.32,139.8809
2020-01-03,276.01,6.27,122.2832
2020-01-04,275.57,8.01,126.9788
2020-01-05,273.39,3.78,134.9579
2020-01-06,274.82,4.25,141.0231
2020-01-07,273.64,3.94,131.9273
2020-01-08,277.59,5.79,127.4316
2020-01-09,279.97,5.25,130.9471
2020-01-10,280.53,6.11,139.7158
2020-01-11,275.83,4.32,154.5772
2020-01-12,275.34,6.95,146.4661
2020-01-13,277.61,4.94,149.8327
2020-01-14,277.69,7.25,150.9273
2020-01-15,279.77,7.07,157.9853
2020-01-16,277.8,3.07,167.8606
2020-01-17,276.78,4.9,165.8714
2020-01-18,277.03,4.71,170.6867
2020-01-19,275.1,2.81,164.9978
2020-01-20,274.35,3.13,177.6919
2020-01-21,274.19,5.25,182.8046
2020-01-22,275.39,4.89,180.6604
2020-01-23,274.51,2.68,186.658
2020-01-24,272.43,3.56,187.0344
2020-01-25,272.78,3.67,194.6032
2020-01-26,272.79,2.88,177.9441
2020-01-27,276.15,5.36,188.7222
2020-01-28,277.44,7.66,201.8604
2020-01-29,276.58,8.79,204.5935
2020-01-30,277.28,7.39,208.829
2020-01-31,281.74,7.75,210.1375
2020-02-01,282.39,7.0,214.7317
2020-02-02,279.04,6.2,230.2212
2020-02-03,279.4,5.01,217.9477
2020-02-04,277.16,6.64,235.187
2020-02-05,275.03,4.85,264.4802
2020-02-06,275.83,5.91,256.1335
2020-02-07,277.53,0.51,261.453
2020-02-08,275.63,4.62,271.177
2020-02-09,280.17,10.04,263.6964
2020-02-10,280.18,10.9,255.1485
2020-02-11,276.55,11.44,252.3758
2020-02-12,276.12,10.15,277.0345
2020-02-13,275.78,4.54,297.8668
2020-02-14,276.12,2.64,286.48
2020-02-15,277.63,5.87,284.7958
2020-02-16,282.36,10.31,300.0011
2020-02-17,280.97,7.68,321.369
2020-02-18,278.83,7.76,328.4445
2020-02-19,277.39,6.43,331.3702
2020-02-20,276.6,6.0,336.4762
2020-02-21,278.14,7.58,345.0323
2020-02-22,280.08,9.38,340.0953
2020-02-23,279.33,7.51,352.1916
2020-02-24,277.5,5.15,375.5714
2020-02-25,280.15,7.54,377.5621
2020-02-26,276.13,4.81,387.4193
2020-02-27,276.12,3.32,406.3586
2020-02-28,275.55,4.64,408.8174
2020-02-29,278.15,6.78,354.0755
2020-03-01,278.62,6.06,407.7211
2020-03-02,278.31,2.19,427.157
2020-03-03,276.63,2.13,427.6604
2020-03-04,276.07,4.13,440.0938
2020-03-05,277.47,3.59,448.0152
2020-03-06,277.85,2.43,441.3033
2020-03-07,276.7,6.03,463.0836
2020-03-08,278.16,4.79,444.1936
2020-03-09,279.37,3.37,472.4844
2020-03-10,278.73,7.29,479.5035
2020-03-11,282.08,6.56,501.9012
2020-03-12,281.57,9.08,509.0203
2020-03-13,277.94,8.12,509.4587
2020-03-14,274.83,0.61,555.8234
2020-03-15,276.92,6.72,533.904
2020-03-16,280.08,2.19,535.4204
2020-03-17,281.01,2.6,529.4577
2020-03-18,282.5,4.44,542.0883
2020-03-19,282.69,2.11,541.3559
2020-03-20,279.49,3.61,564.5617
2020-03-21,275.71,6.34,614.9842
2020-03-22,273.21,5.01,629.2865
2020-03-23,272.71,3.32,626.9625
2020-03-24,273.62,3.78,628.4459
2020-03-25,274.54,5.0,650.4733
2020-03-26,276.19,4.22,623.6241
2020-03-27,280.12,3.69,598.8322
2020-03-28,279.33,4.35,608.0194
2020-03-29,274.79,5.83,613.3674
2020-03-30,272.39,2.96,681.4461
2020-03-31,273.63,1.93,701.9394
2020-04-01,275.77,4.77,682.3911
2020-04-02,278.56,5.96,689.8366
2020-04-03,278.33,5.66,713.2371
2020-04-04,279.04,1.01,709.8106
2020-04-05,280.65,5.13,715.2741
2020-04-06,283.58,4.65,731.328
2020-04-07,284.26,2.58,723.7845
2020-04-08,285.44,2.54,724.8354
2020-04-09,283.73,4.03,725.0063
2020-04-10,281.05,2.39,751.0321
2020-04-11,281.39,0.92,762.8966
2020-04-12,285.3,2.29,769.6548
2020-04-13,279.68,6.25,783.6722
2020-04-14,278.16,5.23,816.3896
2020-04-15,280.64,5.85,755.1086
2020-04-16,283.27,3.4,798.6824
2020-04-17,282.74,2.5,808.1285
2020-04-18,281.64,3.82,843.6957
2020-04-19,280.12,5.79,852.195
2020-04-20,281.21,5.69,863.9528
2020-04-21,282.5,6.12,842.7292
2020-04-22,283.82,4.28,864.1697
2020-04-23,286.58,2.13,863.8423
2020-04-24,286.13,4.22,837.0698
2020-04-25,283.27,4.01,846.7897
2020-04-26,284.53,1.42,877.989
2020-04-27,287.58,1.89,881.5955
2020-04-28,288.45,1.42,848.2039
2020-04-29,285.67,0.92,815.4957
2020-04-30,285.74,4.2,879.9822
2020-05-01,284.99,4.42,899.308
2020-05-02,282.89,4.31,887.9457
2020-05-03,283.72,4.16,922.1647
2020-05-04,282.31,2.31,891.9017
2020-05-05,280.04,4.69,948.98
2020-05-06,283.04,5.36,941.7681
2020-05-07,283.63,4.04,933.2816
2020-05-08,287.2,2.16,924.3757
2020-05-09,289.21,2.09,941.5608
2020-05-10,290.04,1.2,865.8197
2020-05-11,279.88,6.85,901.1281
2020-05-12,280.05,4.5,993.7534
2020-05-13,282.59,1.47,985.8308
2020-05-14,281.96,3.54,980.399
2020-05-15,283.06,3.19,993.5246
2020-05-16,284.38,4.79,996.8671
2020-05-17,286.03,4.89,1004.2478
2020-05-18,287.92,4.12,953.3893
2020-05-19,287.3,4.46,967.2426
2020-05-20,287.3,3.02,1019.11
2020-05-21,287.68,2.48,1000.5232
2020-05-22,289.24,4.17,997.5602
2020-05-23,288.14,3.76,967.0274
2020-05-24,285.26,5.53,987.5209
2020-05-25,284.73,5.18,1024.3047
2020-05-26,287.27,3.45,1040.6261
2020-05-27,289.11,2.53,1020.1268
2020-05-28,287.17,5.08,1000.1405
2020-05-29,287.39,4.2,1040.4015
2020-05-30,286.38,5.8,1058.4258
2020-05-31,288.65,6.1,1046.2592
2020-06-01,289.75,5.05,1070.6759
2020-06-02,292.16,4.17,1045.3307
2020-06-03,291.64,2.76,1028.9362
2020-06-04,291.16,4.26,968.4316
2020-06-05,287.93,5.18,1052.9812
2020-06-06,286.72,5.89,1059.0554
2020-06-07,288.22,2.99,1020.1772
2020-06-08,289.55,2.37,1049.2694
2020-06-09,290.85,4.08,1037.3667
2020-06-10,290.17,4.81,1013.0536
2020-06-11,291.24,3.19,1008.6573
2020-06-12,294.63,3.51,980.8948
2020-06-13,295.55,4.04,937.4448
2020-06-14,294.32,5.32,1033.7725
2020-06-15,292.98,3.41,1053.2383
2020-06-16,294.36,0.96,1057.2313
2020-06-17,296.5,2.9,1023.9719
2020-06-18,294.48,2.84,998.4121
2020-06-19,291.08,3.95,982.3276
2020-06-20,290.27,7.01,1018.1027
2020-06-21,291.16,5.1,999.9716
2020-06-22,292.96,4.17,1045.4014
2020-06-23,291.84,3.88,1075.9142
2020-06-24,293.59,3.63,1022.9657
2020-06-25,295.91,4.21,988.1727
2020-06-26,295.76,3.43,974.9269
2020-06-27,297.85,2.52,978.4478
2020-06-28,295.11,3.46,1006.4998
2020-06-29,292.58,2.45,1031.308
2020-06-30,291.88,5.93,1047.8412
2020-07-01,293.96,5.11,1026.6632
2020-07-02,293.63,3.96,1023.0492
2020-07-03,292.73,4.57,1047.4747
2020-07-04,294.67,5.26,1006.8981
2020-07-05,296.53,7.11,1012.7177
2020-07-06,291.01,7.52,1055.4674
2020-07-07,289.77,5.1,1056.8483
2020-07-08,288.63,3.9,1012.9985
2020-07-09,290.55,3.49,998.1322
2020-07-10,291.43,3.84,1005.295
2020-07-11,289.07,4.09,1043.9573
2020-07-12,289.6,3.51,1044.4142
2020-07-13,292.24,1.17,1011.5367
2020-07-14,295.56,2.33,1021.4203
2020-07-15,289.51,2.96,954.0748
2020-07-16,289.49,3.03,1010.7797
2020-07-17,290.78,3.59,978.1314
2020-07-18,295.06,1.89,970.6354
2020-07-19,297.6,0.21,930.6354
2020-07-20,293.6,3.58,949.1333
2020-07-21,291.0,3.97,1006.9993
2020-07-22,290.88,2.96,1000.8671
2020-07-23,292.11,1.24,978.0611
2020-07-24,294.23,3.77,953.473
2020-07-25,293.67,1.26,952.7792
2020-07-26,292.48,2.73,930.9899
2020-07-27,294.49,1.8,920.352
2020-07-28,295.3,3.89,949.9717
2020-07-29,292.15,5.07,961.2831
2020-07-30,291.05,3.43,955.47
2020-07-31,293.19,2.49,941.3296
2020-08-01,295.81,3.21,949.2915
2020-08-02,293.99,0.51,867.1708
2020-08-03,291.67,3.56,910.1484
2020-08-04,291.39,2.53,909.497
2020-08-05,294.48,2.85,910.9006
2020-08-06,296.49,3.09,900.9178
2020-08-07,299.88,2.67,853.1937
2020-08-08,302.29,2.03,832.0881
2020-08-09,301.64,1.42,793.1178
2020-08-10,298.23,2.88,763.8682
2020-08-11,299.07,4.49,829.0983
2020-08-12,298.02,4.29,873.8503
2020-08-13,297.69,2.05,817.4224
2020-08-14,295.21,3.47,747.2429
2020-08-15,297.34,3.72,776.8318
2020-08-16,297.71,4.15,844.1905
2020-08-17,297.99,2.69,808.0043
2020-08-18,293.21,3.22,740.4979
2020-08-19,294.47,1.57,753.5949
2020-08-20,298.16,2.66,785.5598
2020-08-21,301.32,3.17,785.9544
2020-08-22,295.87,3.58,765.4908
2020-08-23,294.03,5.46,764.5536
2020-08-24,291.3,4.51,773.5001
2020-08-25,291.73,3.56,782.8619
2020-08-26,291.26,9.26,754.502
2020-08-27,289.95,6.89,764.4636
2020-08-28,290.44,2.93,748.5589
2020-08-29,291.51,3.07,743.6537
2020-08-30,290.96,1.66,712.5102
2020-08-31,290.42,3.0,729.7657
2020-09-01,287.75,3.36,738.4551
2020-09-02,287.28,2.79,698.3972
2020-09-03,289.74,3.64,711.9952
2020-09-04,291.58,3.86,671.7214
2020-09-05,288.5,3.23,676.6236
2020-09-06,287.47,4.17,677.7029
2020-09-07,287.61,3.19,664.308
2020-09-08,289.7,4.76,647.502
2020-09-09,292.78,4.75,637.2942
2020-09-10,288.86,2.85,655.7078
2020-09-11,289.94,1.94,602.252
2020-09-12,291.02,3.58,534.6511
2020-09-13,291.27,3.48,578.959
2020-09-14,294.83,1.96,576.2299
2020-09-15,296.0,3.77,584.3152
2020-09-16,294.88,3.71,552.9362
2020-09-17,287.84,4.3,609.1892
2020-09-18,286.31,2.21,598.0248
2020-09-19,287.43,3.29,598.0549
2020-09-20,288.51,3.74,559.8762
2020-09-21,289.47,2.6,560.0658
2020-09-22,291.67,2.74,515.88
2020-09-23,292.63,2.69,493.2109
2020-09-24,290.53,3.67,499.429
2020-09-25,286.43,1.61,490.6215
2020-09-26,282.91,2.69,503.4022
2020-09-27,282.44,2.08,512.2877
2020-09-28,285.4,2.4,516.0129
2020-09-29,286.87,1.38,485.0353
2020-09-30,286.88,1.32,481.1222
2020-10-01,286.37,2.28,445.6126
2020-10-02,287.41,5.5,447.3407
2020-10-03,289.47,4.3,443.6077
2020-10-04,286.32,3.82,467.5154
2020-10-05,284.45,2.21,447.8035
2020-10-06,285.28,5.68,438.1244
2020-10-07,285.17,4.5,426.2305
2020-10-08,284.8,5.88,421.5409
2020-10-09,285.89,2.73,425.0988
2020-10-10,282.59,3.94,409.1735
2020-10-11,280.5,3.27,412.4912
2020-10-12,280.6,2.51,409.4763
2020-10-13,281.35,3.36,398.5539
2020-10-14,282.75,9.04,373.2278
2020-10-15,282.93,6.28,374.3194
2020-10-16,281.6,4.41,372.2712
2020-10-17,281.2,1.96,370.4318
2020-10-18,279.86,5.66,350.1153
2020-10-19,280.57,3.02,347.6732
2020-10-20,280.89,4.73,328.488
2020-10-21,284.1,5.43,294.0048
2020-10-22,287.86,5.82,313.7054
2020-10-23,286.1,1.78,297.2456
2020-10-24,285.06,4.3,306.232
2020-10-25,284.63,5.28,291.2427
2020-10-26,283.47,2.66,274.7418
2020-10-27,281.6,5.03,298.9824
2020-10-28,282.11,5.4,281.4226
2020-10-29,282.05,5.53,271.9371
2020-10-30,283.97,4.45,264.9078
2020-10-31,286.09,1.85,262.5028
2020-11-01,284.39,4.55,250.6093
2020-11-02,288.83,5.75,241.2988
2020-11-03,283.58,3.43,260.5453
2020-11-04,279.88,4.27,260.5396
2020-11-05,279.2,4.93,249.7504
2020-11-06,281.84,3.21,235.528
2020-11-07,278.79,2.7,251.0355
2020-11-08,277.66,1.29,208.4918
2020-11-09,276.77,3.79,197.736
2020-11-10,277.15,3.37,209.3477
2020-11-11,277.08,2.4,200.2537
2020-11-12,279.68,3.49,201.4196
2020-11-13,279.87,3.51,203.9495
2020-11-14,282.32,3.53,187.6527
2020-11-15,281.23,5.59,194.7338
2020-11-16,281.32,4.67,187.1383
2020-11-17,281.69,5.11,179.1166
2020-11-18,281.82,4.81,180.8051
2020-11-19,280.12,6.42,179.0177
2020-11-20,275.21,4.43,176.8337
2020-11-21,276.6,6.43,172.6505
2020-11-22,279.19,6.35,166.0686
2020-11-23,278.09,5.6,169.5907
2020-11-24,275.7,4.41,165.3857
2020-11-25,273.49,3.85,164.6373
