Date,Temperature,Wind speed,Clear sky GHI
2019-08-15,297.02,2.02,746.8166
2019-08-16,298.27,1.3,743.2694
2019-08-17,298.65,1.57,735.0236
2019-08-18,300.69,3.91,743.3401
2019-08-19,294.27,8.48,757.0221
2019-08-20,292.32,7.17,761.6817
2019-08-21,293.13,6.21,769.0208
2019-08-22,293.45,5.38,779.2961
2019-08-23,294.44,3.48,782.8128
2019-08-24,295.07,0.44,785.3588
2019-08-25,295.88,2.29,769.8051
2019-08-26,295.7,5.11,778.5118
2019-08-27,295.04,6.53,782.6724
2019-08-28,292.36,7.21,812.7421
2019-08-29,293.0,6.15,818.8067
2019-08-30,294.27,4.71,823.9163
2019-08-31,295.6,3.77,831.4128
2019-09-01,296.71,3.71,824.7746
2019-09-02,297.39,3.8,841.8432
2019-09-03,298.29,2.16,854.0723
2019-09-04,298.98,2.41,851.8976
2019-09-05,298.63,3.05,846.0754
2019-09-06,298.67,2.28,829.613
2019-09-07,297.93,5.36,846.448
2019-09-08,296.44,6.74,863.8011
2019-09-09,295.34,7.68,879.6987
2019-09-10,294.59,6.55,889.8199
2019-09-11,294.61,5.57,904.2543
2019-09-12,296.35,5.14,909.6431
2019-09-13,296.95,5.06,890.3158
2019-09-14,297.48,4.25,898.397
2019-09-15,298.05,3.34,903.6124
2019-09-16,299.11,2.36,896.1061
2019-09-17,299.51,3.1,876.84
2019-09-18,299.61,4.29,903.0133
2019-09-19,299.46,2.6,910.652
2019-09-20,299.91,3.8,862.7206
2019-09-21,300.21,3.6,923.8733
2019-09-22,299.97,5.32,923.633
2019-09-23,300.98,6.35,899.676
2019-09-24,300.51,4.49,890.9602
2019-09-25,301.05,3.24,918.9213
2019-09-26,301.72,1.87,933.1142
2019-09-27,302.7,2.6,942.2755
2019-09-28,301.9,3.14,949.9992
2019-09-29,302.97,2.3,945.2194
2019-09-30,304.16,5.05,948.9395
2019-10-01,303.42,5.57,950.6928
2019-10-02,302.49,4.47,969.2995
2019-10-03,302.95,5.47,977.0241
2019-10-04,301.46,5.42,987.0726
2019-10-05,300.15,3.91,1001.9072
2019-10-06,301.32,2.59,1004.0027
2019-10-07,303.19,2.73,985.4072
2019-10-08,303.79,4.82,1001.9352
2019-10-09,302.55,6.55,1034.7416
2019-10-10,300.64,5.76,1030.5151
2019-10-11,300.12,4.59,1010.7079
2019-10-12,301.66,3.89,1012.922
2019-10-13,303.36,2.75,1022.2263
2019-10-14,304.28,4.22,1016.0871
2019-10-15,304.3,4.43,1015.8287
2019-10-16,305.31,3.94,994.7466
2019-10-17,306.05,1.31,1026.2802
2019-10-18,306.29,4.82,1039.1486
2019-10-19,305.54,6.4,1036.0542
2019-10-20,304.41,7.15,1047.549
2019-10-21,301.9,5.31,1061.5715
2019-10-22,303.58,3.97,1074.4396
2019-10-23,303.03,2.5,1065.0685
2019-10-24,303.87,2.71,1036.0177
2019-10-25,305.38,1.89,1040.2579
2019-10-26,306.2,1.42,1066.2661
2019-10-27,306.6,1.4,1078.4856
2019-10-28,304.67,5.69,1103.6864
2019-10-29,303.86,2.45,1116.6067
2019-10-30,304.08,0.58,1113.8578
2019-10-31,304.5,1.93,1106.5991
2019-11-01,305.07,5.29,1081.0651
2019-11-02,304.52,5.57,1046.9839
2019-11-03,306.08,3.33,1081.3541
2019-11-04,305.2,5.94,1132.6006
2019-11-05,304.16,7.39,1147.4188
2019-11-06,304.38,5.46,1145.9255
2019-11-07,304.64,2.23,1132.2106
2019-11-08,305.34,4.48,1119.7665
2019-11-09,304.08,6.58,1154.1904
2019-11-10,302.25,4.42,1174.9631
2019-11-11,304.28,1.64,1171.2594
2019-11-12,305.62,1.28,1124.0728
2019-11-13,305.45,4.68,1139.7528
2019-11-14,304.5,6.05,1177.0074
2019-11-15,304.0,3.9,1172.6121
2019-11-16,304.58,2.65,1153.8599
2019-11-17,305.56,2.82,1142.1856
2019-11-18,305.9,2.14,1160.5983
2019-11-19,306.99,1.66,1177.3473
2019-11-20,307.14,4.59,1161.2028
2019-11-21,307.07,4.56,1109.6703
2019-11-22,307.41,2.23,1159.3026
2019-11-23,307.26,1.21,1166.8032
2019-11-24,307.76,1.75,1155.6771
2019-11-25,306.74,2.81,1143.8215
2019-11-26,307.67,3.32,1103.5586
2019-11-27,307.99,3.64,1125.1785
2019-11-28,307.53,4.06,1125.8992
2019-11-29,306.89,3.96,1122.5692
2019-11-30,307.96,1.88,1119.3611
2019-12-01,305.64,5.27,1172.706
2019-12-02,305.01,5.02,1151.0516
2019-12-03,305.81,5.6,1187.2694
2019-12-04,305.62,4.46,1204.1318
2019-12-05,306.62,2.74,1197.7732
2019-12-06,306.68,1.11,1177.2638
2019-12-07,306.77,2.04,1189.1178
2019-12-08,308.59,3.21,1191.5524
2019-12-09,306.61,3.46,1194.4347
2019-12-10,307.22,3.27,1166.0887
2019-12-11,307.98,3.2,1163.4208
2019-12-12,308.81,3.16,1120.8335
2019-12-13,309.67,1.65,1132.9247
2019-12-14,309.5,3.33,1190.339
2019-12-15,308.72,2.15,1208.3658
2019-12-16,309.57,2.26,1198.7267
2019-12-17,309.52,3.98,1179.1255
2019-12-18,307.84,4.38,1165.2695
2019-12-19,307.43,3.2,1152.7565
2019-12-20,308.13,3.24,1120.6271
2019-12-21,308.11,3.38,1104.8043
2019-12-22,308.38,2.22,992.0789
2019-12-23,308.47,3.14,1105.628
2019-12-24,308.91,3.57,1087.0594
2019-12-25,309.58,2.39,1110.4886
2019-12-26,310.01,1.16,1141.1422
2019-12-27,307.29,5.48,1115.6023
2019-12-28,306.54,4.34,1122.7161
2019-12-29,307.73,3.42,1116.1892
2019-12-30,308.07,3.77,1095.7444
2019-12-31,308.64,3.54,1121.4148
2020-01-01,309.03,3.3,1157.0974
2020-01-02,309.56,2.16,1159.093
2020-01-03,308.01,4.66,1137.9544
2020-01-04,306.85,4.45,1067.9498
2020-01-05,307.26,4.03,1008.6617
2020-01-06,306.54,3.97,1005.4565
2020-01-07,306.33,3.73,1009.8012
2020-01-08,306.88,4.05,1044.4204
2020-01-09,306.2,5.16,1109.9193
2020-01-10,306.29,4.64,1105.0502
2020-01-11,308.55,3.22,994.0659
2020-01-12,308.01,2.67,1037.3707
2020-01-13,308.62,2.11,1088.614
2020-01-14,308.69,3.83,1136.974
2020-01-15,309.06,4.07,1148.0936
2020-01-16,310.0,0.32,1139.8817
2020-01-17,309.81,3.99,1145.0879
2020-01-18,310.05,2.25,1129.9103
2020-01-19,310.23,2.89,1123.4675
2020-01-20,305.88,1.03,1142.1676
2020-01-21,302.77,4.95,1131.0508
2020-01-22,303.43,4.39,1105.0449
2020-01-23,302.7,4.51,1096.6011
2020-01-24,302.66,3.39,1114.9277
2020-01-25,302.23,2.98,1149.5925
2020-01-26,301.93,4.35,1138.7581
2020-01-27,301.87,2.65,1139.4891
2020-01-28,301.6,3.55,1095.3511
2020-01-29,303.6,4.44,1059.3076
2020-01-30,301.55,5.48,1061.9891
2020-01-31,301.56,3.6,1057.0077
2020-02-01,300.73,2.62,1053.6957
2020-02-02,301.46,1.8,1057.7549
2020-02-03,303.05,2.46,1072.5456
2020-02-04,303.79,2.3,1075.8357
2020-02-05,303.19,1.79,1094.1467
2020-02-06,302.22,0.91,1133.9214
2020-02-07,303.84,0.47,1116.6112
2020-02-08,304.59,0.33,1098.1249
2020-02-09,305.24,1.55,1085.0536
2020-02-10,305.48,0.74,1070.705
2020-02-11,303.51,2.93,1096.5339
2020-02-12,303.08,3.62,1092.8505
2020-02-13,304.38,2.08,1070.0751
2020-02-14,305.27,0.56,1067.1242
2020-02-15,306.41,0.24,1054.5054
2020-02-16,307.31,1.11,1067.5383
2020-02-17,306.4,2.14,1088.5628
2020-02-18,306.49,1.94,1048.3878
2020-02-19,303.93,1.19,1073.3353
2020-02-20,302.4,1.31,1065.6849
2020-02-21,303.33,2.56,1045.1591
2020-02-22,302.72,5.75,1079.5641
2020-02-23,302.18,6.93,1061.5
2020-02-24,301.59,9.4,1036.9744
2020-02-25,302.0,6.55,1020.2494
2020-02-26,302.29,4.07,1017.3765
2020-02-27,302.44,1.78,1021.206
2020-02-28,304.56,1.12,1031.189
2020-02-29,305.52,1.44,1049.9551
2020-03-01,304.83,3.88,1010.5335
2020-03-02,304.29,3.82,954.9971
2020-03-03,301.69,4.77,951.0165
2020-03-04,301.41,5.4,975.4437
2020-03-05,301.64,1.65,1006.8143
2020-03-06,303.26,3.84,1005.4753
2020-03-07,302.72,5.06,1004.6132
2020-03-08,303.17,3.92,985.6971
2020-03-09,302.72,3.83,997.0347
2020-03-10,303.97,2.6,976.5473
2020-03-11,305.57,3.9,957.1006
2020-03-12,305.57,3.54,959.8181
2020-03-13,304.32,4.58,954.0452
2020-03-14,302.33,4.86,938.6462
2020-03-15,302.79,4.3,941.4687
2020-03-16,303.46,2.15,960.0334
2020-03-17,303.53,2.57,942.371
2020-03-18,302.49,3.88,931.8801
2020-03-19,301.4,3.4,932.7344
2020-03-20,302.1,2.37,926.3121
2020-03-21,302.77,3.29,918.902
2020-03-22,304.33,3.02,913.8928
2020-03-23,304.82,2.41,909.7989
2020-03-24,302.71,2.13,892.5198
2020-03-25,301.75,1.6,882.1383
2020-03-26,304.21,3.51,886.6294
2020-03-27,304.54,3.47,882.5742
2020-03-28,304.71,2.94,885.4728
2020-03-29,304.72,2.56,870.0967
2020-03-30,304.78,2.75,843.6815
2020-03-31,304.77,1.57,838.2802
2020-04-01,304.5,2.29,812.8426
2020-04-02,304.45,3.34,820.835
2020-04-03,304.42,4.13,821.7864
2020-04-04,301.96,3.17,850.2985
2020-04-05,300.87,4.86,857.9098
2020-04-06,300.68,4.34,841.2863
2020-04-07,301.44,2.95,834.846
2020-04-08,299.88,1.8,811.8433
2020-04-09,298.33,4.15,799.6528
