# Coding: utf-8
# File format version: 2
# Title: CAMS McClear v3.5 model of clear-sky irradiation.
# Content:  A time-series of solar radiation received on horizontal plane and plane always normal to the sun rays at ground level assuming clear sky.
#           Calls on the McClear clear-sky model. Returns the global, beam and diffuse irradiations integrated over a selected time step,
#           for a selected location (worldwide coverage) and a selected period.
# The research leading to these results has received funding from the European Union within the Copernicus programme.
# Provider: MINES ParisTech (France)
# More information at: http://www.soda-pro.com/web-services/radiation/cams-mcclear
# Date begin (ISO 8601): 2019-01-01T00:00:00.0
# Date end (ISO 8601): 2022-01-01T00:00:00.0
# Latitude (positive North, ISO 19115): 52.5170
# Longitude (positive East, ISO 19115): 13.3889
# Altitude (m): 44.00
# Time reference: Universal time (UT)
#
# Encoding partly from D2.8.III.13-14 INSPIRE Data Specification on Atmospheric Conditions and Meteorological Geographical Features - Technical Guidelines (2013-12-10) and CF (Climate and Forecast) metadata (2013-11-11)
# CF Standard Names registry of ObservablePropertyValue
# http://cfconventions.org/Data/cf-standard-names/27/build/cf-standard-name-table.html
# urn:x-inspire:specification:DS-AC-MF:observable-property-name:cf-standard-name:1.6
# ObservableProperty
#     basePhenomenon:"integral_of_surface_downwelling_shortwave_flux_in_air_assuming_clear_sky_wrt_time"
#     uom:"Wh m-2" [unit]
# StatisticalMeasure
#     statisticalFunction: "sum"
# Summarization (integration) period: 0 year 0 month 1 day 0 h 0 min 0 s
# noValue: nan
# File generated on: 2022-11-10
#
# Columns:
# 1. Observation period (ISO 8601)
# 2. TOA. Irradiation on horizontal plane at the top of atmosphere (Wh/m2)
# 3. Clear sky GHI. Clear sky global irradiation on horizontal plane at ground level (Wh/m2)
# 4. Clear sky BHI. Clear sky beam irradiation on horizontal plane at ground level (Wh/m2)
# 5. Clear sky DHI. Clear sky diffuse irradiation on horizontal plane at ground level (Wh/m2)
# 6. Clear sky BNI. Clear sky beam irradiation on mobile plane following the sun at normal incidence (Wh/m2)
#
# Observation period;TOA;Clear sky GHI;Clear sky BHI;Clear sky DHI;Clear sky BNI
2019-05-06T00:00:00.0/2019-05-07T00:00:00.0;10042.7402;7457.3408;6066.9233;1390.4174;10358.5586
2019-05-07T00:00:00.0/2019-05-08T00:00:00.0;10104.3916;7622.4932;6313.1357;1309.3574;10751.7783
2019-05-08T00:00:00.0/2019-05-09T00:00:00.0;10164.9346;7187.3164;5383.1323;1804.1842;8991.6777
2019-05-09T00:00:00.0/2019-05-10T00:00:00.0;10224.4668;7430.7422;5900.8955;1529.8466;9797.3105
2019-05-10T00:00:00.0/2019-05-11T00:00:00.0;10282.8936;7423.6992;5694.0435;1729.6556;9553.0859
2019-05-11T00:00:00.0/2019-05-12T00:00:00.0;10340.1807;7471.1084;5926.2339;1544.8745;9976.0830
2019-05-12T00:00:00.0/2019-05-13T00:00:00.0;10396.3467;7914.1079;6840.1421;1073.9657;11705.0986
2019-05-13T00:00:00.0/2019-05-14T00:00:00.0;10451.3525;8014.3926;6964.7666;1049.6261;11960.9834
2019-05-14T00:00:00.0/2019-05-15T00:00:00.0;10505.1992;7972.8408;6810.0874;1162.7534;11577.2285
2019-05-15T00:00:00.0/2019-05-16T00:00:00.0;10557.8848;7893.2749;6788.1245;1105.1501;11431.3818
2019-05-16T00:00:00.0/2019-05-17T00:00:00.0;10609.3193;7598.1494;6012.1753;1585.9739;9930.0674
2019-05-17T00:00:00.0/2019-05-18T00:00:00.0;10659.5908;7833.8242;6472.3267;1361.4978;10804.6494
2019-05-18T00:00:00.0/2019-05-19T00:00:00.0;10708.5771;7865.0786;6475.8076;1389.2708;10884.7949
2019-05-19T00:00:00.0/2019-05-20T00:00:00.0;10756.3652;7632.7080;5879.2295;1753.4784;9618.1240
2019-05-20T00:00:00.0/2019-05-21T00:00:00.0;10802.8438;7323.0850;5000.5503;2322.5347;8029.4150
2019-05-21T00:00:00.0/2019-05-22T00:00:00.0;10848.0625;7718.6304;6025.5122;1693.1180;9759.6162
2019-05-22T00:00:00.0/2019-05-23T00:00:00.0;10891.9980;7394.9673;5035.5664;2359.4009;7993.6616
2019-05-23T00:00:00.0/2019-05-24T00:00:00.0;10934.5879;8203.0312;6948.3740;1254.6572;11419.8535
2019-05-24T00:00:00.0/2019-05-25T00:00:00.0;10975.8750;7850.6777;6036.8965;1813.7812;9671.5615
2019-05-25T00:00:00.0/2019-05-26T00:00:00.0;11015.7998;8156.4917;6763.7114;1392.7800;11109.9707
2019-05-26T00:00:00.0/2019-05-27T00:00:00.0;11054.3926;8055.4316;6652.4985;1402.9330;10928.0537
2019-05-27T00:00:00.0/2019-05-28T00:00:00.0;11091.6172;7974.3154;6486.7764;1487.5393;10381.7002
2019-05-28T00:00:00.0/2019-05-29T00:00:00.0;11127.4365;7967.3760;6087.1807;1880.1949;9808.8818
2019-05-29T00:00:00.0/2019-05-30T00:00:00.0;11161.8535;8430.5918;7135.4043;1295.1874;11677.0713
2019-05-30T00:00:00.0/2019-05-31T00:00:00.0;11194.8555;8329.1348;6987.8994;1341.2354;11407.4160
2019-05-31T00:00:00.0/2019-06-01T00:00:00.0;11226.4287;7764.2529;5690.8433;2073.4097;9015.0518
2019-06-01T00:00:00.0/2019-06-02T00:00:00.0;11256.5684;7879.1074;5963.2690;1915.8384;9386.0049
2019-06-02T00:00:00.0/2019-06-03T00:00:00.0;11285.2588;7931.4658;6099.4868;1831.9786;9733.7373
2019-06-03T00:00:00.0/2019-06-04T00:00:00.0;11312.4834;8161.7427;6672.2847;1489.4580;10748.1738
2019-06-04T00:00:00.0/2019-06-05T00:00:00.0;11338.2285;7549.3784;5086.7271;2462.6516;7920.7251
2019-06-05T00:00:00.0/2019-06-06T00:00:00.0;11362.4639;7936.2363;6038.3608;1897.8754;9501.2344
2019-06-06T00:00:00.0/2019-06-07T00:00:00.0;11385.2295;7642.4058;5237.5728;2404.8330;8071.2886
2019-06-07T00:00:00.0/2019-06-08T00:00:00.0;11406.4814;8049.7905;6140.3140;1909.4767;9614.7490
2019-06-08T00:00:00.0/2019-06-09T00:00:00.0;11426.1807;8494.8389;7155.0449;1339.7941;11493.4863
2019-06-09T00:00:00.0/2019-06-10T00:00:00.0;11444.3994;8434.9404;6935.5044;1499.4366;11036.2598
2019-06-10T00:00:00.0/2019-06-11T00:00:00.0;11461.0732;7354.1333;4476.0859;2878.0474;6628.9590
2019-06-11T00:00:00.0/2019-06-12T00:00:00.0;11476.2021;7096.6685;3845.9880;3250.6804;5704.2207
2019-06-12T00:00:00.0/2019-06-13T00:00:00.0;11489.7871;7486.7803;4778.8638;2707.9167;7041.9854
2019-06-13T00:00:00.0/2019-06-14T00:00:00.0;11501.8379;8271.8623;6637.7495;1634.1130;10457.9590
2019-06-14T00:00:00.0/2019-06-15T00:00:00.0;11512.3291;8320.6729;6700.5015;1620.1713;10426.5645
2019-06-15T00:00:00.0/2019-06-16T00:00:00.0;11521.2451;7122.9307;3849.6069;3273.3237;5835.7134
2019-06-16T00:00:00.0/2019-06-17T00:00:00.0;11528.6240;8143.4326;6218.9614;1924.4711;9842.1436
2019-06-17T00:00:00.0/2019-06-18T00:00:00.0;11534.4238;8085.2500;6125.2163;1960.0341;9558.1240
2019-06-18T00:00:00.0/2019-06-19T00:00:00.0;11538.6816;8355.4443;6760.2363;1595.2085;10726.4287
2019-06-19T00:00:00.0/2019-06-20T00:00:00.0;11541.3633;8054.1577;6049.6313;2004.5261;9483.3223
2019-06-20T00:00:00.0/2019-06-21T00:00:00.0;11542.4922;7882.6338;5682.7466;2199.8872;8890.7285
2019-06-21T00:00:00.0/2019-06-22T00:00:00.0;11542.0420;8055.0991;6034.5552;2020.5439;9314.5205
2019-06-22T00:00:00.0/2019-06-23T00:00:00.0;11540.0557;8116.7808;6041.3115;2075.4688;9390.7012
2019-06-23T00:00:00.0/2019-06-24T00:00:00.0;11536.4863;8261.0430;6365.7720;1895.2712;10031.1709
2019-06-24T00:00:00.0/2019-06-25T00:00:00.0;11531.3418;8572.5801;7141.4629;1431.1167;11410.7266
2019-06-25T00:00:00.0/2019-06-26T00:00:00.0;11524.6641;8364.0156;6865.5425;1498.4736;10872.7363
2019-06-26T00:00:00.0/2019-06-27T00:00:00.0;11516.4072;7887.6401;5878.4907;2009.1490;9089.9512
2019-06-27T00:00:00.0/2019-06-28T00:00:00.0;11506.6357;8532.1172;7133.8169;1398.3005;11480.7266
2019-06-28T00:00:00.0/2019-06-29T00:00:00.0;11495.2891;8476.1387;7126.2109;1349.9270;11508.3154
2019-06-29T00:00:00.0/2019-06-30T00:00:00.0;11482.4219;8397.4404;6956.4229;1441.0179;11200.9404
2019-06-30T00:00:00.0/2019-07-01T00:00:00.0;11468.0215;8422.3965;7016.2905;1406.1063;11022.6641
2019-07-01T00:00:00.0/2019-07-02T00:00:00.0;11452.1230;8141.1792;6301.4873;1839.6919;9983.1025
2019-07-02T00:00:00.0/2019-07-03T00:00:00.0;11434.6885;8422.2012;6831.7876;1590.4137;10953.8223
2019-07-03T00:00:00.0/2019-07-04T00:00:00.0;11415.7344;8502.1592;7037.2129;1464.9468;11408.7959
2019-07-04T00:00:00.0/2019-07-05T00:00:00.0;11395.3018;8420.4580;7093.6763;1326.7823;11454.9932
2019-07-05T00:00:00.0/2019-07-06T00:00:00.0;11373.3965;7982.1001;6084.6895;1897.4109;9651.6846
2019-07-06T00:00:00.0/2019-07-07T00:00:00.0;11350.0166;8110.8911;6605.8501;1505.0415;10508.0410
2019-07-07T00:00:00.0/2019-07-08T00:00:00.0;11325.1611;8359.9160;6722.9287;1636.9874;10824.1367
2019-07-08T00:00:00.0/2019-07-09T00:00:00.0;11298.8525;8334.3672;6888.4443;1445.9230;11157.4854
2019-07-09T00:00:00.0/2019-07-10T00:00:00.0;11271.1367;8293.1240;6811.0977;1482.0264;11034.2637
2019-07-10T00:00:00.0/2019-07-11T00:00:00.0;11241.9805;8219.0713;6850.2427;1368.8282;11202.0332
2019-07-11T00:00:00.0/2019-07-12T00:00:00.0;11211.4160;8070.3184;6432.9707;1637.3479;10351.9297
2019-07-12T00:00:00.0/2019-07-13T00:00:00.0;11179.4580;7702.4316;5711.0552;1991.3767;8926.6465
2019-07-13T00:00:00.0/2019-07-14T00:00:00.0;11146.1211;7581.3208;5482.8418;2098.4788;8555.7695
2019-07-14T00:00:00.0/2019-07-15T00:00:00.0;11111.3984;7570.1123;5457.7773;2112.3352;8556.3506
2019-07-15T00:00:00.0/2019-07-16T00:00:00.0;11075.3564;7716.6201;5744.2480;1972.3723;9051.3447
2019-07-16T00:00:00.0/2019-07-17T00:00:00.0;11037.9805;8039.6392;6670.8218;1368.8174;10848.5107
2019-07-17T00:00:00.0/2019-07-18T00:00:00.0;10999.2852;7905.3521;6366.3184;1539.0333;10298.0098
2019-07-18T00:00:00.0/2019-07-19T00:00:00.0;10959.2822;7733.8633;5993.9526;1739.9109;9539.9805
2019-07-19T00:00:00.0/2019-07-20T00:00:00.0;10917.9756;7257.7139;4995.4243;2262.2893;7825.7622
2019-07-20T00:00:00.0/2019-07-21T00:00:00.0;10875.4297;7347.1177;5311.5640;2035.5540;8459.5098
2019-07-21T00:00:00.0/2019-07-22T00:00:00.0;10831.5840;7569.2520;5841.2051;1728.0471;9363.0420
2019-07-22T00:00:00.0/2019-07-23T00:00:00.0;10786.5127;7348.8931;5351.3838;1997.5092;8544.1279
2019-07-23T00:00:00.0/2019-07-24T00:00:00.0;10740.2363;7583.2485;5967.3237;1615.9246;9666.9297
2019-07-24T00:00:00.0/2019-07-25T00:00:00.0;10692.6953;7837.0024;6695.7959;1141.2065;11221.5459
2019-07-25T00:00:00.0/2019-07-26T00:00:00.0;10644.0332;7352.8892;5411.9771;1940.9125;8776.1621
2019-07-26T00:00:00.0/2019-07-27T00:00:00.0;10594.1807;7627.8105;6355.9258;1271.8849;10454.3613
2019-07-27T00:00:00.0/2019-07-28T00:00:00.0;10543.1406;6938.2632;4666.2036;2272.0596;7390.3643
2019-07-28T00:00:00.0/2019-07-29T00:00:00.0;10491.0010;6828.2705;4485.2617;2343.0088;6996.0317
2019-07-29T00:00:00.0/2019-07-30T00:00:00.0;10437.7090;6709.7607;4217.7104;2492.0500;6575.3999
2019-07-30T00:00:00.0/2019-07-31T00:00:00.0;10383.3281;6272.4521;3311.7314;2960.7207;5131.9775
2019-07-31T00:00:00.0/2019-08-01T00:00:00.0;10327.8848;6639.8672;4228.1021;2411.7651;6667.3472
2019-08-01T00:00:00.0/2019-08-02T00:00:00.0;10271.3701;6552.9761;3925.7104;2627.2656;6173.0718
2019-08-02T00:00:00.0/2019-08-03T00:00:00.0;10213.7939;6443.6191;3747.6548;2695.9646;5913.8110
2019-08-03T00:00:00.0/2019-08-04T00:00:00.0;10155.2246;6996.7344;5254.6841;1742.0505;8558.1318
2019-08-04T00:00:00.0/2019-08-05T00:00:00.0;10095.6621;6954.9971;5153.8135;1801.1836;8597.8867
2019-08-05T00:00:00.0/2019-08-06T00:00:00.0;10035.0850;6634.4038;4503.9683;2130.4355;7351.8647
2019-08-06T00:00:00.0/2019-08-07T00:00:00.0;9973.5742;6740.8989;4871.6445;1869.2544;8082.4556
2019-08-07T00:00:00.0/2019-08-08T00:00:00.0;9911.1289;6763.1748;5080.5972;1682.5776;8520.5957
2019-08-08T00:00:00.0/2019-08-09T00:00:00.0;9847.7578;6721.3882;4817.4229;1903.9653;8028.4634
2019-08-09T00:00:00.0/2019-08-10T00:00:00.0;9783.4697;6880.5874;5428.4644;1452.1229;9213.7334
2019-08-10T00:00:00.0/2019-08-11T00:00:00.0;9718.2900;6759.4614;5041.6914;1717.7701;8510.1338
2019-08-11T00:00:00.0/2019-08-12T00:00:00.0;9652.2773;6830.3276;5138.7939;1691.5337;8708.1934
2019-08-12T00:00:00.0/2019-08-13T00:00:00.0;9585.3965;6767.3867;5216.8203;1550.5663;8837.1523
2019-08-13T00:00:00.0/2019-08-14T00:00:00.0;9517.6816;6664.1074;4922.0083;1742.0991;8485.4395
2019-08-14T00:00:00.0/2019-08-15T00:00:00.0;9449.1982;6576.7896;4843.0063;1733.7833;8219.6084
2019-08-15T00:00:00.0/2019-08-16T00:00:00.0;9379.8945;6366.0435;4568.0205;1798.0228;7866.8213
2019-08-16T00:00:00.0/2019-08-17T00:00:00.0;9309.8447;6415.5146;4734.9585;1680.5559;8151.5693
2019-08-17T00:00:00.0/2019-08-18T00:00:00.0;9239.0234;6149.0703;4272.3018;1876.7682;7282.0469
2019-08-18T00:00:00.0/2019-08-19T00:00:00.0;9167.4619;6231.2285;4794.3667;1436.8617;8383.2910
2019-08-19T00:00:00.0/2019-08-20T00:00:00.0;9095.2246;6509.6626;5152.2461;1357.4163;9161.2549
2019-08-20T00:00:00.0/2019-08-21T00:00:00.0;9022.2549;6254.7627;4548.0356;1706.7271;7927.0972
2019-08-21T00:00:00.0/2019-08-22T00:00:00.0;8948.5996;6153.0923;4375.0615;1778.0308;7592.8076
2019-08-22T00:00:00.0/2019-08-23T00:00:00.0;8874.2949;6087.7192;4359.7544;1727.9645;7651.6436
2019-08-23T00:00:00.0/2019-08-24T00:00:00.0;8799.3535;6230.0225;4869.4766;1360.5458;8768.7637
2019-08-24T00:00:00.0/2019-08-25T00:00:00.0;8723.7861;6147.5762;4763.6333;1383.9427;8623.3086
2019-08-25T00:00:00.0/2019-08-26T00:00:00.0;8647.6562;5723.3105;3888.3027;1835.0076;6864.1172
2019-08-26T00:00:00.0/2019-08-27T00:00:00.0;8570.9141;5355.0220;3131.5701;2223.4521;5427.7271
2019-08-27T00:00:00.0/2019-08-28T00:00:00.0;8493.5781;5166.9292;2791.8933;2375.0356;4800.2437
2019-08-28T00:00:00.0/2019-08-29T00:00:00.0;8415.7852;5338.5410;3285.9858;2052.5554;5769.3936
2019-08-29T00:00:00.0/2019-08-30T00:00:00.0;8337.4414;5105.1455;2924.4802;2180.6653;5135.9902
2019-08-30T00:00:00.0/2019-08-31T00:00:00.0;8258.6270;5200.1421;3220.7097;1979.4324;5732.7158
2019-08-31T00:00:00.0/2019-09-01T00:00:00.0;8179.2939;5339.3130;3644.7590;1694.5541;6602.7930
2019-09-01T00:00:00.0/2019-09-02T00:00:00.0;8099.5479;5341.1377;3769.2969;1571.8407;6903.7837
2019-09-02T00:00:00.0/2019-09-03T00:00:00.0;8019.3999;5770.3740;4604.8379;1165.5361;8795.4619
2019-09-03T00:00:00.0/2019-09-04T00:00:00.0;7938.8262;5575.9575;4371.7588;1204.1991;8333.1826
2019-09-04T00:00:00.0/2019-09-05T00:00:00.0;7857.8423;5541.4019;4415.1143;1126.2880;8507.2012
2019-09-05T00:00:00.0/2019-09-06T00:00:00.0;7776.5640;5534.3218;4296.5840;1237.7378;8288.1406
2019-09-06T00:00:00.0/2019-09-07T00:00:00.0;7694.9229;5608.3511;4566.9004;1041.4510;8948.5342
2019-09-07T00:00:00.0/2019-09-08T00:00:00.0;7612.9360;5342.0898;4125.9307;1216.1595;8054.6104
2019-09-08T00:00:00.0/2019-09-09T00:00:00.0;7530.7266;5223.0435;3955.7361;1267.3076;7766.5483
2019-09-09T00:00:00.0/2019-09-10T00:00:00.0;7448.2173;4716.5151;2783.7737;1932.7413;5354.4019
2019-09-10T00:00:00.0/2019-09-11T00:00:00.0;7365.4282;5165.7349;4021.7959;1143.9388;7968.4985
2019-09-11T00:00:00.0/2019-09-12T00:00:00.0;7282.4829;5130.1973;3957.7966;1172.4009;7987.5869
2019-09-12T00:00:00.0/2019-09-13T00:00:00.0;7199.2993;5083.2891;4129.6948;953.5940;8436.2549
2019-09-13T00:00:00.0/2019-09-14T00:00:00.0;7115.9033;4971.9165;3963.0518;1008.8645;8099.1069
2019-09-14T00:00:00.0/2019-09-15T00:00:00.0;7032.4141;5015.4976;3930.6787;1084.8190;8102.3511
2019-09-15T00:00:00.0/2019-09-16T00:00:00.0;6948.7476;4856.0615;3799.0334;1057.0280;7821.5098
2019-09-16T00:00:00.0/2019-09-17T00:00:00.0;6864.9390;4591.6118;3174.6089;1417.0031;6475.0576
2019-09-17T00:00:00.0/2019-09-18T00:00:00.0;6781.0972;4681.9707;3355.3276;1326.6428;6915.3174
2019-09-18T00:00:00.0/2019-09-19T00:00:00.0;6697.1206;4810.3638;3703.7358;1106.6279;7834.7339
2019-09-19T00:00:00.0/2019-09-20T00:00:00.0;6613.1216;4738.1880;3739.6584;998.5294;7980.0220
2019-09-20T00:00:00.0/2019-09-21T00:00:00.0;6529.1250;4416.0874;3184.4668;1231.6207;6752.4790
2019-09-21T00:00:00.0/2019-09-22T00:00:00.0;6445.0659;4519.5259;3547.5076;972.0184;7716.9473
2019-09-22T00:00:00.0/2019-09-23T00:00:00.0;6361.0503;4578.6846;3794.9922;783.6924;8450.9512
2019-09-23T00:00:00.0/2019-09-24T00:00:00.0;6277.1069;4440.3765;3573.6218;866.7545;7961.2695
2019-09-24T00:00:00.0/2019-09-25T00:00:00.0;6193.1831;4103.1108;2959.3757;1143.7352;6505.0684
2019-09-25T00:00:00.0/2019-09-26T00:00:00.0;6109.3687;4041.4346;2874.7546;1166.6801;6373.6177
2019-09-26T00:00:00.0/2019-09-27T00:00:00.0;6025.6748;4072.0552;2942.0176;1130.0376;6527.8442
2019-09-27T00:00:00.0/2019-09-28T00:00:00.0;5942.1353;3972.2639;2989.5134;982.7506;6801.6943
2019-09-28T00:00:00.0/2019-09-29T00:00:00.0;5858.7515;3931.6921;2685.8247;1245.8674;6043.3252
2019-09-29T00:00:00.0/2019-09-30T00:00:00.0;5775.5674;3751.7224;2468.1936;1283.5287;5658.0225
2019-09-30T00:00:00.0/2019-10-01T00:00:00.0;5692.6147;3905.0796;2988.2300;916.8495;6907.7915
2019-10-01T00:00:00.0/2019-10-02T00:00:00.0;5609.8975;3742.5601;2817.8149;924.7454;6566.6079
2019-10-02T00:00:00.0/2019-10-03T00:00:00.0;5527.4287;3841.1826;2907.4277;933.7547;6899.2583
2019-10-03T00:00:00.0/2019-10-04T00:00:00.0;5445.3271;3760.3145;2795.1965;965.1178;6676.2188
2019-10-04T00:00:00.0/2019-10-05T00:00:00.0;5363.5132;3574.6523;2518.5396;1056.1128;6063.1299
2019-10-05T00:00:00.0/2019-10-06T00:00:00.0;5282.0273;3578.8357;2647.5813;931.2545;6477.2002
2019-10-06T00:00:00.0/2019-10-07T00:00:00.0;5200.9731;3674.9705;2928.0105;746.9601;7355.3506
2019-10-07T00:00:00.0/2019-10-08T00:00:00.0;5120.2939;3632.1792;2927.1421;705.0369;7494.4702
2019-10-08T00:00:00.0/2019-10-09T00:00:00.0;5040.0156;3290.1528;2357.2100;932.9428;5905.7544
2019-10-09T00:00:00.0/2019-10-10T00:00:00.0;4960.2134;3356.7292;2329.1694;1027.5598;5829.6826
2019-10-10T00:00:00.0/2019-10-11T00:00:00.0;4880.9102;3255.7617;2133.8718;1121.8901;5346.7559
2019-10-11T00:00:00.0/2019-10-12T00:00:00.0;4802.0552;3146.6414;2280.4973;866.1440;5889.2173
2019-10-12T00:00:00.0/2019-10-13T00:00:00.0;4723.7539;3171.9302;2492.7925;679.1377;6614.2578
2019-10-13T00:00:00.0/2019-10-14T00:00:00.0;4645.9907;2945.4314;2031.3694;914.0621;5287.6665
2019-10-14T00:00:00.0/2019-10-15T00:00:00.0;4568.7886;2977.6787;2209.5654;768.1133;5947.1533
2019-10-15T00:00:00.0/2019-10-16T00:00:00.0;4492.1909;3048.9636;2425.8723;623.0911;6686.4019
2019-10-16T00:00:00.0/2019-10-17T00:00:00.0;4416.2080;2854.6956;2096.5776;758.1179;5620.7939
2019-10-17T00:00:00.0/2019-10-18T00:00:00.0;4340.8569;2892.3945;2282.4070;609.9876;6479.8574
2019-10-18T00:00:00.0/2019-10-19T00:00:00.0;4266.1572;2799.3804;2103.8887;695.4917;5940.8872
2019-10-19T00:00:00.0/2019-10-20T00:00:00.0;4192.1689;2719.1777;1888.7754;830.4025;5331.3887
2019-10-20T00:00:00.0/2019-10-21T00:00:00.0;4118.8408;2634.1091;1919.3109;714.7982;5484.9966
2019-10-21T00:00:00.0/2019-10-22T00:00:00.0;4046.2703;2512.6235;1718.8331;793.7904;4966.2334
2019-10-22T00:00:00.0/2019-10-23T00:00:00.0;3974.4478;2540.3594;1854.6388;685.7207;5470.1689
2019-10-23T00:00:00.0/2019-10-24T00:00:00.0;3903.3975;2418.8784;1634.8644;784.0140;4785.3359
2019-10-24T00:00:00.0/2019-10-25T00:00:00.0;3833.1426;2306.9553;1337.8772;969.0779;3891.4651
2019-10-25T00:00:00.0/2019-10-26T00:00:00.0;3763.7383;2446.7581;1821.9277;624.8303;5606.4727
2019-10-26T00:00:00.0/2019-10-27T00:00:00.0;3695.1533;2433.0886;1814.0426;619.0459;5642.6646
2019-10-27T00:00:00.0/2019-10-28T00:00:00.0;3627.4333;2381.5029;1806.9122;574.5908;5683.2256
2019-10-28T00:00:00.0/2019-10-29T00:00:00.0;3560.6006;2405.6982;1736.5891;669.1090;5498.0869
2019-10-29T00:00:00.0/2019-10-30T00:00:00.0;3494.6775;2373.8877;1833.8760;540.0117;5973.5938
2019-10-30T00:00:00.0/2019-10-31T00:00:00.0;3429.6853;2412.1924;2000.2782;411.9143;6749.0498
2019-10-31T00:00:00.0/2019-11-01T00:00:00.0;3365.6448;2328.5542;1870.7953;457.7591;6324.0557
2019-11-01T00:00:00.0/2019-11-02T00:00:00.0;3302.6072;2199.9531;1644.8524;555.1007;5506.9941
2019-11-02T00:00:00.0/2019-11-03T00:00:00.0;3240.5374;2002.1093;1323.6104;678.4990;4420.3320
2019-11-03T00:00:00.0/2019-11-04T00:00:00.0;3179.4771;2046.3567;1593.1887;453.1679;5510.1431
2019-11-04T00:00:00.0/2019-11-05T00:00:00.0;3119.4441;1971.6891;1415.8992;555.7899;4936.3042
2019-11-05T00:00:00.0/2019-11-06T00:00:00.0;3060.4551;1913.2505;1183.7158;729.5346;4069.1284
2019-11-06T00:00:00.0/2019-11-07T00:00:00.0;3002.5605;1925.3030;1432.4811;492.8219;5122.5293
2019-11-07T00:00:00.0/2019-11-08T00:00:00.0;2945.7192;1871.7151;1351.0221;520.6930;4881.2373
2019-11-08T00:00:00.0/2019-11-09T00:00:00.0;2889.9956;1878.7664;1415.3999;463.3665;5211.0703
2019-11-09T00:00:00.0/2019-11-10T00:00:00.0;2835.3557;1758.6166;1204.7427;553.8740;4438.1714
2019-11-10T00:00:00.0/2019-11-11T00:00:00.0;2781.8728;1832.7655;1377.0927;455.6728;5203.3037
2019-11-11T00:00:00.0/2019-11-12T00:00:00.0;2729.4954;1806.8036;1383.4249;423.3787;5320.2476
2019-11-12T00:00:00.0/2019-11-13T00:00:00.0;2678.2854;1727.7589;1208.8506;518.9083;4657.2983
2019-11-13T00:00:00.0/2019-11-14T00:00:00.0;2628.2192;1690.9296;1236.7339;454.1957;4827.9360
2019-11-14T00:00:00.0/2019-11-15T00:00:00.0;2579.3130;1704.1598;1316.4425;387.7174;5267.7021
2019-11-15T00:00:00.0/2019-11-16T00:00:00.0;2531.6570;1527.1748;993.8378;533.3370;3926.1123
2019-11-16T00:00:00.0/2019-11-17T00:00:00.0;2485.1323;1496.8986;982.7059;514.1926;3951.4089
2019-11-17T00:00:00.0/2019-11-18T00:00:00.0;2439.8403;1351.4530;704.6675;646.7856;2812.7351
2019-11-18T00:00:00.0/2019-11-19T00:00:00.0;2395.7590;1322.4132;722.8901;599.5231;2938.9541
2019-11-19T00:00:00.0/2019-11-20T00:00:00.0;2352.8723;1471.4603;1054.6915;416.7688;4435.9424
2019-11-20T00:00:00.0/2019-11-21T00:00:00.0;2311.2810;1401.9105;950.6092;451.3013;4025.1394
2019-11-21T00:00:00.0/2019-11-22T00:00:00.0;2270.8992;1260.3456;684.0424;576.3032;2831.5857
2019-11-22T00:00:00.0/2019-11-23T00:00:00.0;2231.7595;1322.4153;868.9671;453.4482;3731.4531
2019-11-23T00:00:00.0/2019-11-24T00:00:00.0;2193.8726;1327.1627;894.7559;432.4067;3924.2944
2019-11-24T00:00:00.0/2019-11-25T00:00:00.0;2157.2627;1319.3237;914.6099;404.7138;4059.0122
2019-11-25T00:00:00.0/2019-11-26T00:00:00.0;2121.9155;1237.2848;757.4335;479.8513;3353.0249
2019-11-26T00:00:00.0/2019-11-27T00:00:00.0;2087.8635;1182.7222;720.4012;462.3210;3200.6323
2019-11-27T00:00:00.0/2019-11-28T00:00:00.0;2055.0762;1236.4114;854.5781;381.8333;3900.0364
2019-11-28T00:00:00.0/2019-11-29T00:00:00.0;2023.5656;1232.8160;849.5688;383.2473;3921.4827
2019-11-29T00:00:00.0/2019-11-30T00:00:00.0;1993.4009;1248.3199;850.3644;397.9556;4027.1411
2019-11-30T00:00:00.0/2019-12-01T00:00:00.0;1964.4816;1215.7115;782.7695;432.9420;3703.9592
2019-12-01T00:00:00.0/2019-12-02T00:00:00.0;1936.8816;1240.3910;911.3766;329.0144;4423.7856
2019-12-02T00:00:00.0/2019-12-03T00:00:00.0;1910.5538;1198.2876;846.5424;351.7452;4107.1440
2019-12-03T00:00:00.0/2019-12-04T00:00:00.0;1885.5808;1164.2731;818.8643;345.4088;4003.6228
2019-12-04T00:00:00.0/2019-12-05T00:00:00.0;1861.8601;1137.1444;800.1191;337.0252;3946.8752
2019-12-05T00:00:00.0/2019-12-06T00:00:00.0;1839.4952;1161.9863;891.7215;270.2648;4517.1772
2019-12-06T00:00:00.0/2019-12-07T00:00:00.0;1818.4150;1027.4662;612.9996;414.4666;3024.2073
2019-12-07T00:00:00.0/2019-12-08T00:00:00.0;1798.6333;1047.4125;621.3684;426.0441;3064.5742
2019-12-08T00:00:00.0/2019-12-09T00:00:00.0;1780.1691;1034.3595;661.3468;373.0127;3329.5930
