# Coding: utf-8
# File format version: 2
# Title: CAMS McClear v3.5 model of clear-sky irradiation.
# Content:  A time-series of solar radiation received on horizontal plane and plane always normal to the sun rays at ground level assuming clear sky.
#           Calls on the McClear clear-sky model. Returns the global, beam and diffuse irradiations integrated over a selected time step,
#           for a selected location (worldwide coverage) and a selected period.
# The research leading to these results has received funding from the European Union within the Copernicus programme.
# Provider: MINES ParisTech (France)
# More information at: http://www.soda-pro.com/web-services/radiation/cams-mcclear
# Date begin (ISO 8601): 2019-01-01T00:00:00.0
# Date end (ISO 8601): 2022-01-01T00:00:00.0
# Latitude (positive North, ISO 19115): -24.7761
# Longitude (positive East, ISO 19115): 134.7550
# Altitude (m): 275.00
# Time reference: Universal time (UT)
#
# Encoding partly from D2.8.III.13-14 INSPIRE Data Specification on Atmospheric Conditions and Meteorological Geographical Features - Technical Guidelines (2013-12-10) and CF (Climate and Forecast) metadata (2013-11-11)
# CF Standard Names registry of ObservablePropertyValue
# http://cfconventions.org/Data/cf-standard-names/27/build/cf-standard-name-table.html
# urn:x-inspire:specification:DS-AC-MF:observable-property-name:cf-standard-name:1.6
# ObservableProperty
#     basePhenomenon:"integral_of_surface_downwelling_shortwave_flux_in_air_assuming_clear_sky_wrt_time"
#     uom:"Wh m-2" [unit]
# StatisticalMeasure
#     statisticalFunction: "sum"
# Summarization (integration) period: 0 year 0 month 1 day 0 h 0 min 0 s
# noValue: nan
# File generated on: 2022-11-10
#
# Columns:
# 1. Observation period (ISO 8601)
# 2. TOA. Irradiation on horizontal plane at the top of atmosphere (Wh/m2)
# 3. Clear sky GHI. Clear sky global irradiation on horizontal plane at ground level (Wh/m2)
# 4. Clear sky BHI. Clear sky beam irradiation on horizontal plane at ground level (Wh/m2)
# 5. Clear sky DHI. Clear sky diffuse irradiation on horizontal plane at ground level (Wh/m2)
# 6. Clear sky BNI. Clear sky beam irradiation on mobile plane following the sun at normal incidence (Wh/m2)
#
# Observation period;TOA;Clear sky GHI;Clear sky BHI;Clear sky DHI;Clear sky BNI
2019-05-16T00:00:00.0/2019-05-17T00:00:00.0;6659.4717;5102.1675;4530.4565;571.7109;8751.6807
2019-05-17T00:00:00.0/2019-05-18T00:00:00.0;6621.9229;4962.3003;4392.8359;569.4642;8412.5225
2019-05-18T00:00:00.0/2019-05-19T00:00:00.0;6585.1396;4783.8813;4197.9463;585.9349;8122.3120
2019-05-19T00:00:00.0/2019-05-20T00:00:00.0;6549.2773;4895.6001;4347.5752;548.0250;8531.2256
2019-05-20T00:00:00.0/2019-05-21T00:00:00.0;6514.1992;4926.4292;4379.1704;547.2588;8616.6562
2019-05-21T00:00:00.0/2019-05-22T00:00:00.0;6480.0786;4928.3076;4381.1021;547.2056;8649.2783
2019-05-22T00:00:00.0/2019-05-23T00:00:00.0;6446.8125;4915.0854;4357.7979;557.2880;8578.4766
2019-05-23T00:00:00.0/2019-05-24T00:00:00.0;6414.4487;4897.3975;4345.0952;552.3021;8613.2852
2019-05-24T00:00:00.0/2019-05-25T00:00:00.0;6383.0176;4875.6626;4324.0254;551.6374;8623.2188
2019-05-25T00:00:00.0/2019-05-26T00:00:00.0;6352.5464;4820.8760;4274.7456;546.1304;8509.9141
2019-05-26T00:00:00.0/2019-05-27T00:00:00.0;6322.9443;4800.8262;4249.7915;551.0342;8528.5967
2019-05-27T00:00:00.0/2019-05-28T00:00:00.0;6294.3906;4907.8789;4360.6831;547.1958;8796.9189
2019-05-28T00:00:00.0/2019-05-29T00:00:00.0;6266.7656;4901.5669;4364.4067;537.1601;8830.3770
2019-05-29T00:00:00.0/2019-05-30T00:00:00.0;6240.1616;4785.7104;4239.1626;546.5479;8487.6172
2019-05-30T00:00:00.0/2019-05-31T00:00:00.0;6214.5083;4802.1821;4197.4727;604.7092;8489.2559
2019-05-31T00:00:00.0/2019-06-01T00:00:00.0;6189.8784;4910.1987;4340.9902;569.2083;8811.6836
2019-06-01T00:00:00.0/2019-06-02T00:00:00.0;6166.2578;4801.5259;4238.8511;562.6748;8588.1816
2019-06-02T00:00:00.0/2019-06-03T00:00:00.0;6143.7178;4771.2603;4206.4014;564.8585;8547.0410
2019-06-03T00:00:00.0/2019-06-04T00:00:00.0;6122.2002;4792.6309;4219.1270;573.5040;8597.2412
2019-06-04T00:00:00.0/2019-06-05T00:00:00.0;6101.7080;4768.3467;4197.1094;571.2370;8585.8486
2019-06-05T00:00:00.0/2019-06-06T00:00:00.0;6082.3013;4784.3989;4184.9302;599.4688;8559.9316
2019-06-06T00:00:00.0/2019-06-07T00:00:00.0;6063.9258;4787.4277;4189.6211;597.8066;8546.9062
2019-06-07T00:00:00.0/2019-06-08T00:00:00.0;6046.6650;4749.9429;4206.4111;543.5316;8670.9502
2019-06-08T00:00:00.0/2019-06-09T00:00:00.0;6030.4346;4675.9819;4154.8813;521.1003;8600.0771
2019-06-09T00:00:00.0/2019-06-10T00:00:00.0;6015.3486;4555.8726;4017.2905;538.5819;8215.1543
2019-06-10T00:00:00.0/2019-06-11T00:00:00.0;6001.3447;4467.4771;3875.2124;592.2646;7934.0859
2019-06-11T00:00:00.0/2019-06-12T00:00:00.0;5988.3999;4367.3301;3755.3250;612.0050;7619.1899
2019-06-12T00:00:00.0/2019-06-13T00:00:00.0;5976.6050;4288.8691;3550.9031;737.9663;7274.5264
2019-06-13T00:00:00.0/2019-06-14T00:00:00.0;5965.9072;4483.6479;3946.3755;537.2723;8185.1216
2019-06-14T00:00:00.0/2019-06-15T00:00:00.0;5956.2832;4499.2314;3969.5300;529.7014;8245.6416
2019-06-15T00:00:00.0/2019-06-16T00:00:00.0;5947.8174;4445.8354;3923.8796;521.9559;8212.5479
2019-06-16T00:00:00.0/2019-06-17T00:00:00.0;5940.4595;4608.0483;4093.3928;514.6552;8597.6064
2019-06-17T00:00:00.0/2019-06-18T00:00:00.0;5934.1738;4604.4248;4088.9304;515.4944;8556.7539
2019-06-18T00:00:00.0/2019-06-19T00:00:00.0;5929.0601;4563.5679;4030.1460;533.4219;8420.8867
2019-06-19T00:00:00.0/2019-06-20T00:00:00.0;5925.1079;4615.7783;4089.8586;525.9194;8597.1494
2019-06-20T00:00:00.0/2019-06-21T00:00:00.0;5922.2271;4694.9033;4180.0229;514.8804;8825.0547
2019-06-21T00:00:00.0/2019-06-22T00:00:00.0;5920.4717;4729.9321;4202.5161;527.4158;8812.8154
2019-06-22T00:00:00.0/2019-06-23T00:00:00.0;5919.8086;4638.6709;4117.4121;521.2586;8625.1367
2019-06-23T00:00:00.0/2019-06-24T00:00:00.0;5920.3008;4607.1860;4078.9658;528.2200;8519.4268
2019-06-24T00:00:00.0/2019-06-25T00:00:00.0;5921.9624;4528.5635;3999.8472;528.7162;8382.0283
2019-06-25T00:00:00.0/2019-06-26T00:00:00.0;5924.7012;4617.6362;4103.6152;514.0211;8607.7793
2019-06-26T00:00:00.0/2019-06-27T00:00:00.0;5928.5513;4625.1626;4106.4434;518.7190;8589.0215
2019-06-27T00:00:00.0/2019-06-28T00:00:00.0;5933.5532;4603.7104;4082.3198;521.3905;8545.5195
2019-06-28T00:00:00.0/2019-06-29T00:00:00.0;5939.6079;4566.3628;4024.3376;542.0254;8312.3545
2019-06-29T00:00:00.0/2019-06-30T00:00:00.0;5946.8057;4570.2373;3969.5181;600.7191;8175.5972
2019-06-30T00:00:00.0/2019-07-01T00:00:00.0;5955.1001;4657.4561;4040.8833;616.5729;8410.2402
2019-07-01T00:00:00.0/2019-07-02T00:00:00.0;5964.5508;4634.8271;4115.2646;519.5624;8589.0059
2019-07-02T00:00:00.0/2019-07-03T00:00:00.0;5975.0493;4636.7979;4108.0356;528.7623;8564.3535
2019-07-03T00:00:00.0/2019-07-04T00:00:00.0;5986.6689;4743.9946;4218.0410;525.9539;8759.6035
2019-07-04T00:00:00.0/2019-07-05T00:00:00.0;5999.3481;4628.6909;4069.6758;559.0154;8350.6055
2019-07-05T00:00:00.0/2019-07-06T00:00:00.0;6013.0928;4663.8242;4147.6733;516.1506;8619.8115
2019-07-06T00:00:00.0/2019-07-07T00:00:00.0;6027.9458;4660.3613;4143.3647;516.9969;8564.3379
2019-07-07T00:00:00.0/2019-07-08T00:00:00.0;6043.8257;4607.8687;4088.4526;519.4158;8449.0752
2019-07-08T00:00:00.0/2019-07-09T00:00:00.0;6060.7437;4678.6470;4157.0962;521.5510;8602.2822
2019-07-09T00:00:00.0/2019-07-10T00:00:00.0;6078.8032;4768.9072;4249.5278;519.3793;8761.1729
2019-07-10T00:00:00.0/2019-07-11T00:00:00.0;6097.8105;4705.7178;4174.1333;531.5847;8538.8350
2019-07-11T00:00:00.0/2019-07-12T00:00:00.0;6117.8818;4732.1533;4168.8311;563.3220;8431.3809
2019-07-12T00:00:00.0/2019-07-13T00:00:00.0;6138.9292;4671.7817;3994.4915;677.2903;8041.9868
2019-07-13T00:00:00.0/2019-07-14T00:00:00.0;6161.0059;4753.5508;4134.1934;619.3570;8312.4092
2019-07-14T00:00:00.0/2019-07-15T00:00:00.0;6184.0469;4864.5244;4293.2354;571.2889;8712.3799
2019-07-15T00:00:00.0/2019-07-16T00:00:00.0;6208.1035;4856.7603;4290.1289;566.6313;8660.8633
2019-07-16T00:00:00.0/2019-07-17T00:00:00.0;6233.1445;4858.1826;4319.7661;538.4167;8736.2783
2019-07-17T00:00:00.0/2019-07-18T00:00:00.0;6259.0879;4886.1938;4352.6982;533.4954;8808.7275
2019-07-18T00:00:00.0/2019-07-19T00:00:00.0;6286.0591;4958.3027;4426.7915;531.5111;8957.7930
2019-07-19T00:00:00.0/2019-07-20T00:00:00.0;6313.8975;5016.5576;4475.6230;540.9346;8992.9248
2019-07-20T00:00:00.0/2019-07-21T00:00:00.0;6342.6792;4978.3247;4366.8857;611.4392;8506.4609
2019-07-21T00:00:00.0/2019-07-22T00:00:00.0;6372.3784;4896.6274;4233.3447;663.2825;8463.9961
2019-07-22T00:00:00.0/2019-07-23T00:00:00.0;6402.9800;5014.9907;4474.9971;539.9937;8905.2197
2019-07-23T00:00:00.0/2019-07-24T00:00:00.0;6434.4233;5058.7778;4500.4551;558.3226;8928.4170
2019-07-24T00:00:00.0/2019-07-25T00:00:00.0;6466.8096;5114.4780;4550.2964;564.1813;8931.9307
2019-07-25T00:00:00.0/2019-07-26T00:00:00.0;6499.9854;5061.6504;4420.6421;641.0084;8670.2617
2019-07-26T00:00:00.0/2019-07-27T00:00:00.0;6534.0225;5093.8535;4548.2437;545.6097;8935.9590
2019-07-27T00:00:00.0/2019-07-28T00:00:00.0;6568.9072;5129.4199;4581.1284;548.2916;8964.1719
2019-07-28T00:00:00.0/2019-07-29T00:00:00.0;6604.5811;5132.1553;4579.0171;553.1382;8901.6660
2019-07-29T00:00:00.0/2019-07-30T00:00:00.0;6641.0679;5094.9932;4530.7637;564.2297;8695.0469
2019-07-30T00:00:00.0/2019-07-31T00:00:00.0;6678.3184;5069.0845;4436.3184;632.7659;8470.5215
2019-07-31T00:00:00.0/2019-08-01T00:00:00.0;6716.3374;5132.7861;4534.8755;597.9106;8677.2588
2019-08-01T00:00:00.0/2019-08-02T00:00:00.0;6755.1001;5331.4434;4753.5708;577.8725;9115.4248
2019-08-02T00:00:00.0/2019-08-03T00:00:00.0;6794.5791;5429.7139;4853.2759;576.4379;9215.9561
2019-08-03T00:00:00.0/2019-08-04T00:00:00.0;6834.7866;5345.3896;4726.8076;618.5822;8831.4893
2019-08-04T00:00:00.0/2019-08-05T00:00:00.0;6875.7065;5335.8267;4727.6787;608.1481;8840.9814
2019-08-05T00:00:00.0/2019-08-06T00:00:00.0;6917.2305;5422.1074;4833.9541;588.1531;9111.3398
2019-08-06T00:00:00.0/2019-08-07T00:00:00.0;6959.4824;5453.1899;4884.0347;569.1553;9157.2139
2019-08-07T00:00:00.0/2019-08-08T00:00:00.0;7002.3394;5424.5137;4784.1738;640.3402;8753.0430
2019-08-08T00:00:00.0/2019-08-09T00:00:00.0;7045.7568;5608.5737;4997.9282;610.6456;9275.1084
2019-08-09T00:00:00.0/2019-08-10T00:00:00.0;7089.8789;5612.2095;4998.9331;613.2764;9178.2080
2019-08-10T00:00:00.0/2019-08-11T00:00:00.0;7134.5249;5607.1831;4988.2358;618.9476;9115.2500
2019-08-11T00:00:00.0/2019-08-12T00:00:00.0;7179.7729;5659.0479;5063.5874;595.4603;9258.7314
2019-08-12T00:00:00.0/2019-08-13T00:00:00.0;7225.4893;5679.3442;5076.3052;603.0390;9245.3799
2019-08-13T00:00:00.0/2019-08-14T00:00:00.0;7271.8110;5774.7607;5186.2354;588.5253;9506.2754
2019-08-14T00:00:00.0/2019-08-15T00:00:00.0;7318.6079;5922.2744;5330.0913;592.1833;9752.8428
2019-08-15T00:00:00.0/2019-08-16T00:00:00.0;7365.8755;5974.5327;5362.2544;612.2787;9741.9150
2019-08-16T00:00:00.0/2019-08-17T00:00:00.0;7413.6685;5946.1548;5324.0947;622.0602;9611.5840
2019-08-17T00:00:00.0/2019-08-18T00:00:00.0;7461.8257;5880.1890;5237.4404;642.7485;9272.8330
2019-08-18T00:00:00.0/2019-08-19T00:00:00.0;7510.5059;5946.7207;5148.7837;797.9370;8987.3525
2019-08-19T00:00:00.0/2019-08-20T00:00:00.0;7559.5596;6056.1768;5292.9971;763.1797;9339.2188
2019-08-20T00:00:00.0/2019-08-21T00:00:00.0;7609.0015;6093.4536;5418.5767;674.8770;9576.8252
2019-08-21T00:00:00.0/2019-08-22T00:00:00.0;7658.8823;6152.1665;5508.3628;643.8035;9719.6328
2019-08-22T00:00:00.0/2019-08-23T00:00:00.0;7709.0688;6234.3691;5619.3789;614.9903;9912.0742
2019-08-23T00:00:00.0/2019-08-24T00:00:00.0;7759.6401;6262.5020;5651.9604;610.5415;9947.0693
2019-08-24T00:00:00.0/2019-08-25T00:00:00.0;7810.4971;6282.8706;5622.6792;660.1915;9635.9814
2019-08-25T00:00:00.0/2019-08-26T00:00:00.0;7861.6440;6158.4404;5407.7788;750.6617;9314.6992
2019-08-26T00:00:00.0/2019-08-27T00:00:00.0;7913.1338;6228.0942;5582.5747;645.5195;9623.1953
2019-08-27T00:00:00.0/2019-08-28T00:00:00.0;7964.7939;6261.3794;5614.9302;646.4491;9685.6650
2019-08-28T00:00:00.0/2019-08-29T00:00:00.0;8016.7832;6501.9365;5849.0498;652.8866;9982.6377
2019-08-29T00:00:00.0/2019-08-30T00:00:00.0;8068.9648;6550.4536;5888.8403;661.6135;10070.9463
2019-08-30T00:00:00.0/2019-08-31T00:00:00.0;8121.3379;6591.3306;5937.4932;653.8372;10115.2217
2019-08-31T00:00:00.0/2019-09-01T00:00:00.0;8173.9458;6651.3022;6010.1284;641.1738;10208.2988
2019-09-01T00:00:00.0/2019-09-02T00:00:00.0;8226.6748;6598.1968;5937.7041;660.4928;10025.9844
2019-09-02T00:00:00.0/2019-09-03T00:00:00.0;8279.5352;6734.7456;6063.0532;671.6926;10202.2773
2019-09-03T00:00:00.0/2019-09-04T00:00:00.0;8332.5801;6832.5786;6185.3159;647.2626;10413.7070
2019-09-04T00:00:00.0/2019-09-05T00:00:00.0;8385.6768;6815.1807;6124.2847;690.8961;10266.0215
2019-09-05T00:00:00.0/2019-09-06T00:00:00.0;8438.8945;6768.6035;6032.3066;736.2970;9694.6768
2019-09-06T00:00:00.0/2019-09-07T00:00:00.0;8492.1934;6636.9043;5843.7407;793.1633;9539.6201
2019-09-07T00:00:00.0/2019-09-08T00:00:00.0;8545.4844;6771.5840;6051.2749;720.3088;9963.4443
2019-09-08T00:00:00.0/2019-09-09T00:00:00.0;8598.8477;6910.4087;6211.8765;698.5322;10255.9551
2019-09-09T00:00:00.0/2019-09-10T00:00:00.0;8652.1836;7037.5898;6334.3115;703.2784;10343.1787
2019-09-10T00:00:00.0/2019-09-11T00:00:00.0;8705.4990;7118.5591;6410.9380;707.6210;10442.7227
2019-09-11T00:00:00.0/2019-09-12T00:00:00.0;8758.8369;7234.0347;6532.6025;701.4321;10644.4795
2019-09-12T00:00:00.0/2019-09-13T00:00:00.0;8812.0869;7277.1450;6616.5850;660.5601;10757.5625
2019-09-13T00:00:00.0/2019-09-14T00:00:00.0;8865.2637;7122.5264;6446.6226;675.9034;10413.0312
2019-09-14T00:00:00.0/2019-09-15T00:00:00.0;8918.4170;7187.1763;6507.2510;679.9252;10479.1270
2019-09-15T00:00:00.0/2019-09-16T00:00:00.0;8971.4248;7228.8989;6556.2515;672.6473;10562.8398
2019-09-16T00:00:00.0/2019-09-17T00:00:00.0;9024.3086;7168.8486;6408.9106;759.9377;9997.9756
2019-09-17T00:00:00.0/2019-09-18T00:00:00.0;9077.1240;7014.7197;5928.9932;1085.7268;9093.9580
2019-09-18T00:00:00.0/2019-09-19T00:00:00.0;9129.7373;7224.1064;6414.1074;809.9991;10055.4961
2019-09-19T00:00:00.0/2019-09-20T00:00:00.0;9182.2266;7285.2158;6454.5459;830.6702;9913.8057
2019-09-20T00:00:00.0/2019-09-21T00:00:00.0;9234.5098;6901.7651;5418.2632;1483.5018;8104.5000
2019-09-21T00:00:00.0/2019-09-22T00:00:00.0;9286.5850;7390.9863;6599.0962;791.8901;10292.2393
2019-09-22T00:00:00.0/2019-09-23T00:00:00.0;9338.5391;7389.0640;6604.1206;784.9437;10237.6982
2019-09-23T00:00:00.0/2019-09-24T00:00:00.0;9390.1914;7197.4082;6274.9072;922.5010;9510.2012
2019-09-24T00:00:00.0/2019-09-25T00:00:00.0;9441.5879;7127.6816;5955.9229;1171.7590;9130.1123
2019-09-25T00:00:00.0/2019-09-26T00:00:00.0;9492.7773;7351.3701;6632.1626;719.2079;10290.6934
2019-09-26T00:00:00.0/2019-09-27T00:00:00.0;9543.6475;7464.9136;6732.7808;732.1328;10434.7754
2019-09-27T00:00:00.0/2019-09-28T00:00:00.0;9594.2129;7538.2041;6833.4326;704.7714;10566.6641
2019-09-28T00:00:00.0/2019-09-29T00:00:00.0;9644.5371;7599.9932;6830.8486;769.1448;10414.9346
2019-09-29T00:00:00.0/2019-09-30T00:00:00.0;9694.4824;7561.7554;6650.8398;910.9152;10074.7842
2019-09-30T00:00:00.0/2019-10-01T00:00:00.0;9744.1357;7591.5161;6774.0938;817.4225;10190.3701
2019-10-01T00:00:00.0/2019-10-02T00:00:00.0;9793.4004;7605.5420;6690.4517;915.0905;9972.0391
2019-10-02T00:00:00.0/2019-10-03T00:00:00.0;9842.2842;7754.3960;6994.0557;760.3404;10613.9307
2019-10-03T00:00:00.0/2019-10-04T00:00:00.0;9890.8486;7816.1929;6990.5093;825.6835;10492.8818
2019-10-04T00:00:00.0/2019-10-05T00:00:00.0;9938.9648;7896.5811;7032.9751;863.6057;10496.4443
2019-10-05T00:00:00.0/2019-10-06T00:00:00.0;9986.7168;8015.2578;7181.8833;833.3746;10785.5908
2019-10-06T00:00:00.0/2019-10-07T00:00:00.0;10034.0127;8032.0215;7236.6475;795.3741;10801.1279
2019-10-07T00:00:00.0/2019-10-08T00:00:00.0;10080.8584;7883.2578;6956.4346;926.8235;10135.0898
2019-10-08T00:00:00.0/2019-10-09T00:00:00.0;10127.3252;8015.4814;7172.5708;842.9105;10730.7119
2019-10-09T00:00:00.0/2019-10-10T00:00:00.0;10173.2754;8277.9326;7455.5576;822.3748;11097.1191
2019-10-10T00:00:00.0/2019-10-11T00:00:00.0;10218.8115;8244.1211;7415.1650;828.9561;10972.6748
2019-10-11T00:00:00.0/2019-10-12T00:00:00.0;10263.8203;8085.6631;7275.3296;810.3333;10703.7832
2019-10-12T00:00:00.0/2019-10-13T00:00:00.0;10308.3828;8103.3760;7169.4839;933.8920;10378.8311
2019-10-13T00:00:00.0/2019-10-14T00:00:00.0;10352.4092;8177.8101;7348.6748;829.1349;10687.5098
2019-10-14T00:00:00.0/2019-10-15T00:00:00.0;10395.9619;8128.6968;7192.7876;935.9095;10349.0449
2019-10-15T00:00:00.0/2019-10-16T00:00:00.0;10438.9668;8126.6299;7153.3384;973.2919;10166.5430
2019-10-16T00:00:00.0/2019-10-17T00:00:00.0;10481.4736;7957.9727;6598.1719;1359.8009;9327.5938
2019-10-17T00:00:00.0/2019-10-18T00:00:00.0;10523.4209;8210.2412;7324.6177;885.6236;10822.7715
2019-10-18T00:00:00.0/2019-10-19T00:00:00.0;10564.8496;8313.1885;7466.0200;847.1688;10838.2344
2019-10-19T00:00:00.0/2019-10-20T00:00:00.0;10605.6641;8288.4336;7352.1191;936.3143;10602.0762
2019-10-20T00:00:00.0/2019-10-21T00:00:00.0;10645.9961;8380.3916;7497.3818;883.0095;10863.8213
2019-10-21T00:00:00.0/2019-10-22T00:00:00.0;10685.7373;8492.5723;7628.5820;863.9901;11088.3662
2019-10-22T00:00:00.0/2019-10-23T00:00:00.0;10724.9316;8595.5166;7797.4468;798.0699;11420.8848
2019-10-23T00:00:00.0/2019-10-24T00:00:00.0;10763.5176;8520.5479;7733.6865;786.8607;11253.0801
2019-10-24T00:00:00.0/2019-10-25T00:00:00.0;10801.5479;8288.1416;7302.7314;985.4104;10242.0615
2019-10-25T00:00:00.0/2019-10-26T00:00:00.0;10838.9141;8322.0635;7195.5532;1126.5096;10213.7480
2019-10-26T00:00:00.0/2019-10-27T00:00:00.0;10875.7715;8530.1289;7521.3345;1008.7938;10685.0244
2019-10-27T00:00:00.0/2019-10-28T00:00:00.0;10911.9795;8627.8848;7529.4907;1098.3945;10933.1094
2019-10-28T00:00:00.0/2019-10-29T00:00:00.0;10947.6230;8829.4912;7910.4478;919.0438;11334.9697
2019-10-29T00:00:00.0/2019-10-30T00:00:00.0;10982.5586;8932.8535;8082.2017;850.6516;11680.2627
2019-10-30T00:00:00.0/2019-10-31T00:00:00.0;11016.9893;8910.8623;8113.1987;797.6631;11774.4434
2019-10-31T00:00:00.0/2019-11-01T00:00:00.0;11050.7754;8852.7930;8027.8584;824.9341;11658.2129
2019-11-01T00:00:00.0/2019-11-02T00:00:00.0;11083.8545;8648.5205;7438.2095;1210.3113;10112.5918
2019-11-02T00:00:00.0/2019-11-03T00:00:00.0;11116.4043;8375.8711;6946.6343;1429.2367;9650.8691
2019-11-03T00:00:00.0/2019-11-04T00:00:00.0;11148.2568;8650.8330;7408.9087;1241.9243;10490.4785
2019-11-04T00:00:00.0/2019-11-05T00:00:00.0;11179.4961;9060.8047;8129.4106;931.3939;11635.2939
2019-11-05T00:00:00.0/2019-11-06T00:00:00.0;11210.1328;9179.3506;8324.8350;854.5156;12051.7998
2019-11-06T00:00:00.0/2019-11-07T00:00:00.0;11240.0322;9167.4043;8341.8135;825.5908;12035.3154
2019-11-07T00:00:00.0/2019-11-08T00:00:00.0;11269.4043;9057.6846;8156.7715;900.9133;11619.8389
2019-11-08T00:00:00.0/2019-11-09T00:00:00.0;11298.1045;8958.1318;7972.3042;985.8275;11146.7764
2019-11-09T00:00:00.0/2019-11-10T00:00:00.0;11326.1006;9233.5234;8327.8389;905.6846;12033.6895
2019-11-10T00:00:00.0/2019-11-11T00:00:00.0;11353.5244;9399.7051;8560.9834;838.7216;12398.7812
2019-11-11T00:00:00.0/2019-11-12T00:00:00.0;11380.2715;9370.0752;8522.0459;848.0288;12259.7324
2019-11-12T00:00:00.0/2019-11-13T00:00:00.0;11406.3203;8992.5820;7820.6470;1171.9351;10851.7129
2019-11-13T00:00:00.0/2019-11-14T00:00:00.0;11431.8320;9118.0225;8211.7129;906.3096;11836.1924
2019-11-14T00:00:00.0/2019-11-15T00:00:00.0;11456.6416;9416.0596;8579.0439;837.0156;12433.1670
2019-11-15T00:00:00.0/2019-11-16T00:00:00.0;11480.8086;9380.8965;8492.1748;888.7211;12172.1670
2019-11-16T00:00:00.0/2019-11-17T00:00:00.0;11504.3574;9230.8789;8135.4648;1095.4147;11438.3330
2019-11-17T00:00:00.0/2019-11-18T00:00:00.0;11527.2500;9137.4844;7878.5396;1258.9451;11124.9834
2019-11-18T00:00:00.0/2019-11-19T00:00:00.0;11549.4951;9284.7861;8106.7812;1178.0048;11459.4229
2019-11-19T00:00:00.0/2019-11-20T00:00:00.0;11571.1338;9418.7783;8594.8477;823.9309;12415.3066
2019-11-20T00:00:00.0/2019-11-21T00:00:00.0;11592.1260;9289.6221;8246.9424;1042.6791;11440.0244
2019-11-21T00:00:00.0/2019-11-22T00:00:00.0;11612.4746;8877.3623;7294.3149;1583.0470;9900.6592
2019-11-22T00:00:00.0/2019-11-23T00:00:00.0;11632.1523;9274.4209;8372.2148;902.2060;11995.1592
2019-11-23T00:00:00.0/2019-11-24T00:00:00.0;11651.3057;9334.4258;8399.5781;934.8477;11889.6367
2019-11-24T00:00:00.0/2019-11-25T00:00:00.0;11669.7803;9245.4170;8381.8906;863.5256;12006.0020
2019-11-25T00:00:00.0/2019-11-26T00:00:00.0;11687.6230;9150.5723;8071.5195;1079.0529;11057.6709
2019-11-26T00:00:00.0/2019-11-27T00:00:00.0;11704.8145;8828.4688;7345.4858;1482.9834;10151.0381
2019-11-27T00:00:00.0/2019-11-28T00:00:00.0;11721.4238;9001.4277;7799.1895;1202.2378;10807.2383
2019-11-28T00:00:00.0/2019-11-29T00:00:00.0;11737.4092;9007.1934;7866.1338;1141.0592;10823.0234
2019-11-29T00:00:00.0/2019-11-30T00:00:00.0;11752.7373;8980.5537;7931.1660;1049.3881;10951.0908
2019-11-30T00:00:00.0/2019-12-01T00:00:00.0;11767.5039;8954.8887;7633.0259;1321.8630;10698.1914
2019-12-01T00:00:00.0/2019-12-02T00:00:00.0;11781.6523;9381.6484;8356.4590;1025.1898;11605.2148
2019-12-02T00:00:00.0/2019-12-03T00:00:00.0;11795.1846;9208.4131;8117.6724;1090.7411;11200.5029
2019-12-03T00:00:00.0/2019-12-04T00:00:00.0;11808.0811;9498.1553;8565.6982;932.4570;12234.8193
2019-12-04T00:00:00.0/2019-12-05T00:00:00.0;11820.4102;9633.0547;8798.2334;834.8217;12716.7041
2019-12-05T00:00:00.0/2019-12-06T00:00:00.0;11832.1270;9582.1855;8723.4082;858.7766;12566.3623
2019-12-06T00:00:00.0/2019-12-07T00:00:00.0;11843.2041;9418.1104;8402.2539;1015.8562;11944.3008
2019-12-07T00:00:00.0/2019-12-08T00:00:00.0;11853.6875;9512.9424;8650.8252;862.1168;12390.9639
2019-12-08T00:00:00.0/2019-12-09T00:00:00.0;11863.6143;9532.4189;8657.0498;875.3692;12392.5117
2019-12-09T00:00:00.0/2019-12-10T00:00:00.0;11872.9033;9555.4775;8671.2822;884.1956;12321.3467
2019-12-10T00:00:00.0/2019-12-11T00:00:00.0;11881.6416;9328.7100;8318.5645;1010.1451;11664.1748
2019-12-11T00:00:00.0/2019-12-12T00:00:00.0;11889.7715;9307.3662;8353.0195;954.3465;11756.3564
2019-12-12T00:00:00.0/2019-12-13T00:00:00.0;11897.2490;8966.6680;7424.5811;1542.0873;9800.7725
2019-12-13T00:00:00.0/2019-12-14T00:00:00.0;11904.2158;9063.3975;7886.0659;1177.3312;11055.8223
2019-12-14T00:00:00.0/2019-12-15T00:00:00.0;11910.5723;9522.7119;8661.5195;861.1926;12526.5977
2019-12-15T00:00:00.0/2019-12-16T00:00:00.0;11916.2881;9666.9268;8820.3086;846.6185;12713.8291
2019-12-16T00:00:00.0/2019-12-17T00:00:00.0;11921.4844;9589.8135;8722.6211;867.1925;12502.5742
2019-12-17T00:00:00.0/2019-12-18T00:00:00.0;11926.0088;9433.0039;8484.4541;948.5498;11978.7900
2019-12-18T00:00:00.0/2019-12-19T00:00:00.0;11930.0459;9322.1562;8281.1035;1041.0527;11608.7070
2019-12-19T00:00:00.0/2019-12-20T00:00:00.0;11933.4287;9222.0518;8025.0752;1196.9769;11115.1455
2019-12-20T00:00:00.0/2019-12-21T00:00:00.0;11936.2588;8965.0166;7542.2246;1422.7922;10294.7441
